healthtime,businessunit,numipaddr,activityflag
2012-02-02 20:30:00,region-3,38871,1
2012-02-02 20:45:00,region-3,38903,1
2012-02-02 21:00:00,region-3,38900,1
2012-02-02 21:15:00,region-3,38896,1
2012-02-02 21:30:00,region-3,38952,1
2012-02-02 21:45:00,region-3,38820,1
2012-02-02 22:00:00,region-3,38805,1
2012-02-02 22:15:00,region-3,38865,1
2012-02-02 22:30:00,region-3,38807,1
2012-02-02 22:45:00,region-3,38856,1
2012-02-02 23:00:00,region-3,38869,1
2012-02-02 23:15:00,region-3,38884,1
2012-02-02 23:30:00,region-3,38871,1
2012-02-02 23:45:00,region-3,38853,1
2012-02-03 00:00:00,region-3,38170,1
2012-02-03 00:15:00,region-3,38127,1
2012-02-03 00:30:00,region-3,38016,1
2012-02-03 00:45:00,region-3,38047,1
2012-02-03 01:00:00,region-3,35916,1
2012-02-03 01:15:00,region-3,35926,1
2012-02-03 01:30:00,region-3,35924,1
2012-02-03 01:45:00,region-3,35917,1
2012-02-03 02:00:00,region-3,35920,1
2012-02-03 02:15:00,region-3,35915,1
2012-02-03 02:30:00,region-3,35914,1
2012-02-03 02:45:00,region-3,35929,1
2012-02-03 03:00:00,region-3,35930,1
2012-02-03 03:15:00,region-3,35942,1
2012-02-03 03:30:00,region-3,35946,1
2012-02-03 03:45:00,region-3,35946,1
2012-02-03 04:00:00,region-3,35940,1
2012-02-03 04:15:00,region-3,35934,1
2012-02-03 04:30:00,region-3,35935,1
2012-02-03 04:45:00,region-3,35926,1
2012-02-03 05:00:00,region-3,35928,1
2012-02-03 05:15:00,region-3,35925,1
2012-02-03 05:30:00,region-3,35918,1
2012-02-03 05:45:00,region-3,35918,1
2012-02-03 06:00:00,region-3,35921,1
2012-02-03 06:15:00,region-3,35912,1
2012-02-03 06:30:00,region-3,35922,1
2012-02-03 06:45:00,region-3,35921,1
2012-02-03 07:00:00,region-3,35922,1
2012-02-03 07:15:00,region-3,35925,1
2012-02-03 07:30:00,region-3,35921,1
2012-02-03 07:45:00,region-3,35927,1
2012-02-03 08:00:00,region-3,35922,1
2012-02-03 08:15:00,region-3,35921,1
2012-02-03 08:30:00,region-3,35917,1
2012-02-03 08:45:00,region-3,35911,1
2012-02-03 09:00:00,region-3,35914,1
2012-02-03 09:15:00,region-3,35924,1
2012-02-03 09:30:00,region-3,35925,1
2012-02-03 09:45:00,region-3,35919,1
2012-02-03 10:00:00,region-3,35934,1
2012-02-03 10:15:00,region-3,35929,1
2012-02-03 10:30:00,region-3,35933,1
2012-02-03 10:45:00,region-3,35928,1
2012-02-03 11:00:00,region-3,35920,1
2012-02-03 11:15:00,region-3,35906,1
2012-02-03 11:30:00,region-3,35917,1
2012-02-03 11:45:00,region-3,35927,1
2012-02-03 12:00:00,region-3,35918,1
2012-02-03 12:15:00,region-3,35920,1
2012-02-03 12:30:00,region-3,35925,1
2012-02-03 12:45:00,region-3,35943,1
2012-02-03 13:00:00,region-3,36720,1
2012-02-03 13:15:00,region-3,36703,1
2012-02-03 13:30:00,region-3,36710,1
2012-02-03 13:45:00,region-3,36711,1
2012-02-03 14:00:00,region-3,38862,1
2012-02-03 14:15:00,region-3,38829,1
2012-02-03 14:30:00,region-3,38921,1
2012-02-03 14:45:00,region-3,38892,1
2012-02-03 15:00:00,region-3,38898,1
2012-02-03 15:15:00,region-3,38899,1
2012-02-03 15:30:00,region-3,38870,1
2012-02-03 15:45:00,region-3,38888,1
2012-02-03 16:00:00,region-3,38878,1
2012-02-03 16:15:00,region-3,38846,1
2012-02-03 16:30:00,region-3,38919,1
2012-02-03 16:45:00,region-3,38865,1
2012-02-03 17:00:00,region-3,38935,1
2012-02-03 17:15:00,region-3,38904,1
2012-02-03 17:30:00,region-3,38849,1
2012-02-03 17:45:00,region-3,38868,1
2012-02-03 18:00:00,region-3,38906,1
2012-02-03 18:15:00,region-3,38909,1
2012-02-03 18:30:00,region-3,38855,1
2012-02-03 18:45:00,region-3,38913,1
2012-02-03 19:00:00,region-3,38865,1
2012-02-03 19:15:00,region-3,38851,1
2012-02-03 19:30:00,region-3,38806,1
2012-02-03 19:45:00,region-3,38844,1
2012-02-03 20:00:00,region-3,38792,1
2012-02-03 20:15:00,region-3,38864,1
2012-02-03 20:30:00,region-3,38888,1
2012-02-03 20:45:00,region-3,38926,1
2012-02-03 21:00:00,region-3,38888,1
2012-02-03 21:15:00,region-3,38866,1
2012-02-03 21:30:00,region-3,38895,1
2012-02-03 21:45:00,region-3,38861,1
2012-02-03 22:00:00,region-3,38857,1
2012-02-03 22:15:00,region-3,38845,1
2012-02-03 22:30:00,region-3,38847,1
2012-02-03 22:45:00,region-3,38859,1
2012-02-03 23:00:00,region-3,38844,1
2012-02-03 23:15:00,region-3,38819,1
2012-02-03 23:30:00,region-3,38890,1
2012-02-03 23:45:00,region-3,38917,1
2012-02-04 00:00:00,region-3,38131,1
2012-02-04 00:15:00,region-3,38083,1
2012-02-04 00:30:00,region-3,38100,1
2012-02-04 00:45:00,region-3,38084,1
2012-02-04 01:00:00,region-3,35934,1
2012-02-04 01:15:00,region-3,35924,1
2012-02-04 01:30:00,region-3,35912,1
2012-02-04 01:45:00,region-3,35923,1
2012-02-04 02:00:00,region-3,35931,1
2012-02-04 02:15:00,region-3,35929,1
2012-02-04 02:30:00,region-3,35918,1
2012-02-04 02:45:00,region-3,35906,1
2012-02-04 03:00:00,region-3,35910,1
2012-02-04 03:15:00,region-3,35925,1
2012-02-04 03:30:00,region-3,35928,1
2012-02-04 03:45:00,region-3,35941,1
2012-02-04 04:00:00,region-3,35935,1
2012-02-04 04:15:00,region-3,35932,1
2012-02-04 04:30:00,region-3,35941,1
2012-02-04 04:45:00,region-3,35947,1
2012-02-04 05:00:00,region-3,35944,1
2012-02-04 05:15:00,region-3,35931,1
2012-02-04 05:30:00,region-3,35932,1
2012-02-04 05:45:00,region-3,35933,1
2012-02-04 06:00:00,region-3,35930,1
2012-02-04 06:15:00,region-3,35928,1
2012-02-04 06:30:00,region-3,35926,1
2012-02-04 06:45:00,region-3,35934,1
2012-02-04 07:00:00,region-3,35947,1
2012-02-04 07:15:00,region-3,35943,1
2012-02-04 07:30:00,region-3,35949,1
2012-02-04 07:45:00,region-3,35929,1
2012-02-04 08:00:00,region-3,35933,1
2012-02-02 08:15:00,region-4,36674,1
2012-02-02 08:30:00,region-4,36643,1
2012-02-02 08:45:00,region-4,36612,1
2012-02-02 09:00:00,region-4,36598,1
2012-02-02 09:15:00,region-4,36592,1
2012-02-02 09:30:00,region-4,36584,1
2012-02-02 09:45:00,region-4,36584,1
2012-02-02 10:00:00,region-4,37556,1
2012-02-02 10:15:00,region-4,37541,1
2012-02-02 10:30:00,region-4,37558,1
2012-02-02 10:45:00,region-4,37548,1
2012-02-02 11:00:00,region-4,39498,1
2012-02-02 11:15:00,region-4,39505,1
2012-02-02 11:30:00,region-4,39408,1
2012-02-02 11:45:00,region-4,39473,1
2012-02-02 12:00:00,region-4,39436,1
2012-02-02 12:15:00,region-4,39505,1
2012-02-02 12:30:00,region-4,39492,1
2012-02-02 12:45:00,region-4,39469,1
2012-02-02 13:00:00,region-4,39518,1
2012-02-02 13:15:00,region-4,39504,1
2012-02-02 13:30:00,region-4,39496,1
2012-02-02 13:45:00,region-4,39460,1
2012-02-02 14:00:00,region-4,39447,1
2012-02-02 14:15:00,region-4,39469,1
2012-02-02 14:30:00,region-4,39484,1
2012-02-02 14:45:00,region-4,39386,1
2012-02-02 15:00:00,region-4,39460,1
2012-02-02 15:15:00,region-4,39509,1
2012-02-02 15:30:00,region-4,39466,1
2012-02-02 15:45:00,region-4,39528,1
2012-02-02 16:00:00,region-4,39516,1
2012-02-02 16:15:00,region-4,39428,1
2012-02-02 16:30:00,region-4,39429,1
2012-02-02 16:45:00,region-4,39453,1
2012-02-02 17:00:00,region-4,39471,1
2012-02-02 17:15:00,region-4,39492,1
2012-02-02 17:30:00,region-4,39440,1
2012-02-02 17:45:00,region-4,39449,1
2012-02-02 18:00:00,region-4,39411,1
2012-02-02 18:15:00,region-4,39487,1
2012-02-02 18:30:00,region-4,39480,1
2012-02-02 18:45:00,region-4,39518,1
2012-02-02 19:00:00,region-4,39411,1
2012-02-02 19:15:00,region-4,39462,1
2012-02-02 19:30:00,region-4,39483,1
2012-02-02 19:45:00,region-4,39455,1
2012-02-02 20:00:00,region-4,39512,1
2012-02-02 20:15:00,region-4,39432,1
2012-02-02 20:30:00,region-4,39431,1
2012-02-02 20:45:00,region-4,39457,1
2012-02-02 21:00:00,region-4,38485,1
2012-02-02 21:15:00,region-4,38517,1
2012-02-02 21:30:00,region-4,38547,1
2012-02-02 21:45:00,region-4,38563,1
2012-02-02 22:00:00,region-4,36602,1
2012-02-02 22:15:00,region-4,36597,1
2012-02-02 22:30:00,region-4,36587,1
2012-02-02 22:45:00,region-4,36586,1
2012-02-02 23:00:00,region-4,36575,1
2012-02-02 23:15:00,region-4,36567,1
2012-02-02 23:30:00,region-4,36568,1
2012-02-02 23:45:00,region-4,36578,1
2012-02-03 00:00:00,region-4,36579,1
2012-02-03 00:15:00,region-4,36577,1
2012-02-03 00:30:00,region-4,36580,1
2012-02-03 00:45:00,region-4,36586,1
2012-02-03 01:00:00,region-4,36579,1
2012-02-03 01:15:00,region-4,36596,1
2012-02-03 01:30:00,region-4,36596,1
2012-02-03 01:45:00,region-4,36602,1
2012-02-03 02:00:00,region-4,36598,1
2012-02-03 02:15:00,region-4,36599,1
2012-02-03 02:30:00,region-4,36592,1
2012-02-03 02:45:00,region-4,36584,1
2012-02-03 03:00:00,region-4,36596,1
2012-02-03 03:15:00,region-4,36593,1
2012-02-03 03:30:00,region-4,36585,1
2012-02-03 03:45:00,region-4,36578,1
2012-02-03 04:00:00,region-4,36589,1
2012-02-03 04:15:00,region-4,36606,1
2012-02-03 04:30:00,region-4,36608,1
2012-02-03 04:45:00,region-4,36605,1
2012-02-03 05:00:00,region-4,36603,1
2012-02-03 05:15:00,region-4,36585,1
2012-02-03 05:30:00,region-4,36591,1
2012-02-03 05:45:00,region-4,36598,1
2012-02-03 06:00:00,region-4,36600,1
2012-02-03 06:15:00,region-4,36604,1
2012-02-03 06:30:00,region-4,36603,1
2012-02-03 06:45:00,region-4,36608,1
2012-02-03 07:00:00,region-4,36615,1
2012-02-03 07:15:00,region-4,36603,1
2012-02-03 07:30:00,region-4,36597,1
2012-02-03 07:45:00,region-4,36601,1
2012-02-03 08:00:00,region-4,36610,1
2012-02-03 08:15:00,region-4,36604,1
2012-02-03 08:30:00,region-4,36601,1
2012-02-03 08:45:00,region-4,36601,1
2012-02-03 09:00:00,region-4,36591,1
2012-02-03 09:15:00,region-4,36579,1
2012-02-03 09:30:00,region-4,36587,1
2012-02-03 09:45:00,region-4,36597,1
2012-02-03 10:00:00,region-4,37539,1
2012-02-03 10:15:00,region-4,37515,1
2012-02-03 10:30:00,region-4,37540,1
2012-02-03 10:45:00,region-4,37530,1
2012-02-03 11:00:00,region-4,39418,1
2012-02-03 11:15:00,region-4,39420,1
2012-02-03 11:30:00,region-4,39482,1
2012-02-03 11:45:00,region-4,39417,1
2012-02-03 12:00:00,region-4,39496,1
2012-02-03 12:15:00,region-4,39413,1
2012-02-03 12:30:00,region-4,39461,1
2012-02-03 12:45:00,region-4,39369,1
2012-02-03 13:00:00,region-4,39410,1
2012-02-03 13:15:00,region-4,39515,1
2012-02-03 13:30:00,region-4,39491,1
2012-02-03 13:45:00,region-4,39459,1
2012-02-03 14:00:00,region-4,39453,1
2012-02-03 14:15:00,region-4,39443,1
2012-02-03 14:30:00,region-4,39472,1
2012-02-03 14:45:00,region-4,39490,1
2012-02-03 15:00:00,region-4,39490,1
2012-02-03 15:15:00,region-4,39338,1
2012-02-03 15:30:00,region-4,39471,1
2012-02-03 15:45:00,region-4,39410,1
2012-02-03 16:00:00,region-4,39465,1
2012-02-03 16:15:00,region-4,39448,1
2012-02-03 16:30:00,region-4,39491,1
2012-02-03 16:45:00,region-4,39478,1
2012-02-03 17:00:00,region-4,39499,1
2012-02-03 17:15:00,region-4,39450,1
2012-02-03 17:30:00,region-4,39457,1
2012-02-03 17:45:00,region-4,39460,1
2012-02-03 18:00:00,region-4,39454,1
2012-02-03 18:15:00,region-4,39509,1
2012-02-03 18:30:00,region-4,39477,1
2012-02-03 18:45:00,region-4,39532,1
2012-02-03 19:00:00,region-4,39445,1
2012-02-03 19:15:00,region-4,39476,1
2012-02-03 19:30:00,region-4,39412,1
2012-02-03 19:45:00,region-4,39460,1
2012-02-03 20:00:00,region-4,39447,1
2012-02-03 20:15:00,region-4,39415,1
2012-02-03 20:30:00,region-4,39421,1
2012-02-03 20:45:00,region-4,39447,1
2012-02-03 21:00:00,region-4,38546,1
2012-02-03 21:15:00,region-4,38446,1
2012-02-03 21:30:00,region-4,38490,1
2012-02-03 21:45:00,region-4,38605,1
2012-02-03 22:00:00,region-4,36593,1
2012-02-03 22:15:00,region-4,36589,1
2012-02-03 22:30:00,region-4,36595,1
2012-02-03 22:45:00,region-4,36590,1
2012-02-03 23:00:00,region-4,36598,1
2012-02-03 23:15:00,region-4,36596,1
2012-02-03 23:30:00,region-4,36606,1
2012-02-03 23:45:00,region-4,36606,1
2012-02-04 00:00:00,region-4,36599,1
2012-02-04 00:15:00,region-4,36604,1
2012-02-04 00:30:00,region-4,36608,1
2012-02-04 00:45:00,region-4,36590,1
2012-02-04 01:00:00,region-4,36583,1
2012-02-04 01:15:00,region-4,36579,1
2012-02-04 01:30:00,region-4,36576,1
2012-02-04 01:45:00,region-4,36587,1
2012-02-04 02:00:00,region-4,36593,1
2012-02-04 02:15:00,region-4,36587,1
2012-02-04 02:30:00,region-4,36592,1
2012-02-04 02:45:00,region-4,36586,1
2012-02-04 03:00:00,region-4,36588,1
2012-02-04 03:15:00,region-4,36589,1
2012-02-04 03:30:00,region-4,36592,1
2012-02-04 03:45:00,region-4,36595,1
2012-02-04 04:00:00,region-4,36593,1
2012-02-04 04:15:00,region-4,36587,1
2012-02-04 04:30:00,region-4,36586,1
2012-02-04 04:45:00,region-4,36581,1
2012-02-04 05:00:00,region-4,36576,1
2012-02-04 05:15:00,region-4,36580,1
2012-02-04 05:30:00,region-4,36592,1
2012-02-04 05:45:00,region-4,36594,1
2012-02-04 06:00:00,region-4,36600,1
2012-02-04 06:15:00,region-4,36607,1
2012-02-04 06:30:00,region-4,36601,1
2012-02-04 06:45:00,region-4,36605,1
2012-02-04 07:00:00,region-4,36609,1
2012-02-04 07:15:00,region-4,36606,1
2012-02-04 07:30:00,region-4,36610,1
2012-02-04 07:45:00,region-4,36604,1
2012-02-04 08:00:00,region-4,36588,1
2012-02-02 08:15:00,region-5,36277,1
2012-02-02 08:30:00,region-5,36247,1
2012-02-02 08:45:00,region-5,36221,1
2012-02-02 09:00:00,region-5,36201,1
2012-02-02 09:15:00,region-5,36195,1
2012-02-02 09:30:00,region-5,36192,1
2012-02-02 09:45:00,region-5,36203,1
2012-02-02 10:00:00,region-5,36202,1
2012-02-02 10:15:00,region-5,36212,1
2012-02-02 10:30:00,region-5,36212,1
2012-02-02 10:45:00,region-5,36204,1
2012-02-02 11:00:00,region-5,36522,1
2012-02-02 11:15:00,region-5,36506,1
2012-02-02 11:30:00,region-5,36531,1
2012-02-02 11:45:00,region-5,36520,1
2012-02-02 12:00:00,region-5,39017,1
2012-02-02 12:15:00,region-5,39176,1
2012-02-02 12:30:00,region-5,39095,1
2012-02-02 12:45:00,region-5,39084,1
2012-02-02 13:00:00,region-5,39025,1
2012-02-02 13:15:00,region-5,39016,1
2012-02-02 13:30:00,region-5,39081,1
2012-02-02 13:45:00,region-5,39030,1
2012-02-02 14:00:00,region-5,39014,1
2012-02-02 14:15:00,region-5,38976,1
2012-02-02 14:30:00,region-5,39008,1
2012-02-02 14:45:00,region-5,39038,1
2012-02-02 15:00:00,region-5,39018,1
2012-02-02 15:15:00,region-5,39018,1
2012-02-02 15:30:00,region-5,38988,1
2012-02-02 15:45:00,region-5,39039,1
2012-02-02 16:00:00,region-5,39041,1
2012-02-02 16:15:00,region-5,38962,1
2012-02-02 16:30:00,region-5,39015,1
2012-02-02 16:45:00,region-5,39002,1
2012-02-02 17:00:00,region-5,39040,1
2012-02-02 17:15:00,region-5,38979,1
2012-02-02 17:30:00,region-5,39088,1
2012-02-02 17:45:00,region-5,39074,1
2012-02-02 18:00:00,region-5,39038,1
2012-02-02 18:15:00,region-5,39101,1
2012-02-02 18:30:00,region-5,39043,1
2012-02-02 18:45:00,region-5,39073,1
2012-02-02 19:00:00,region-5,39072,1
2012-02-02 19:15:00,region-5,39106,1
2012-02-02 19:30:00,region-5,39055,1
2012-02-02 19:45:00,region-5,39042,1
2012-02-02 20:00:00,region-5,39054,1
2012-02-02 20:15:00,region-5,39071,1
2012-02-02 20:30:00,region-5,39104,1
2012-02-02 20:45:00,region-5,39081,1
2012-02-02 21:00:00,region-5,39112,1
2012-02-02 21:15:00,region-5,38985,1
2012-02-02 21:30:00,region-5,38994,1
2012-02-02 21:45:00,region-5,39059,1
2012-02-02 22:00:00,region-5,38708,1
2012-02-02 22:15:00,region-5,38676,1
2012-02-02 22:30:00,region-5,38706,1
2012-02-02 22:45:00,region-5,38682,1
2012-02-02 23:00:00,region-5,36222,1
2012-02-02 23:15:00,region-5,36226,1
2012-02-02 23:30:00,region-5,36212,1
2012-02-02 23:45:00,region-5,36205,1
2012-02-03 00:00:00,region-5,36213,1
2012-02-03 00:15:00,region-5,36200,1
2012-02-03 00:30:00,region-5,36198,1
2012-02-03 00:45:00,region-5,36194,1
2012-02-03 01:00:00,region-5,36193,1
2012-02-03 01:15:00,region-5,36206,1
2012-02-03 01:30:00,region-5,36198,1
2012-02-03 01:45:00,region-5,36196,1
2012-02-03 02:00:00,region-5,36184,1
2012-02-03 02:15:00,region-5,36186,1
2012-02-03 02:30:00,region-5,36173,1
2012-02-03 02:45:00,region-5,36175,1
2012-02-03 03:00:00,region-5,36197,1
2012-02-03 03:15:00,region-5,36193,1
2012-02-03 03:30:00,region-5,36200,1
2012-02-03 03:45:00,region-5,36195,1
2012-02-03 04:00:00,region-5,36180,1
2012-02-03 04:15:00,region-5,36187,1
2012-02-03 04:30:00,region-5,36198,1
2012-02-03 04:45:00,region-5,36200,1
2012-02-03 05:00:00,region-5,36196,1
2012-02-03 05:15:00,region-5,36206,1
2012-02-03 05:30:00,region-5,36214,1
2012-02-03 05:45:00,region-5,36203,1
2012-02-03 06:00:00,region-5,36203,1
2012-02-03 06:15:00,region-5,36202,1
2012-02-03 06:30:00,region-5,36193,1
2012-02-03 06:45:00,region-5,36169,1
2012-02-03 07:00:00,region-5,36178,1
2012-02-03 07:15:00,region-5,36199,1
2012-02-03 07:30:00,region-5,36196,1
2012-02-03 07:45:00,region-5,36200,1
2012-02-03 08:00:00,region-5,36200,1
2012-02-03 08:15:00,region-5,36187,1
2012-02-03 08:30:00,region-5,36181,1
2012-02-03 08:45:00,region-5,36185,1
2012-02-03 09:00:00,region-5,36187,1
2012-02-03 09:15:00,region-5,36202,1
2012-02-03 09:30:00,region-5,36189,1
2012-02-03 09:45:00,region-5,36201,1
2012-02-03 10:00:00,region-5,36196,1
2012-02-03 10:15:00,region-5,36195,1
2012-02-03 10:30:00,region-5,36188,1
2012-02-03 10:45:00,region-5,36195,1
2012-02-03 11:00:00,region-5,36500,1
2012-02-03 11:15:00,region-5,36474,1
2012-02-03 11:30:00,region-5,36488,1
2012-02-03 11:45:00,region-5,36535,1
2012-02-03 12:00:00,region-5,39051,1
2012-02-03 12:15:00,region-5,39062,1
2012-02-03 12:30:00,region-5,39125,1
2012-02-03 12:45:00,region-5,39037,1
2012-02-03 13:00:00,region-5,39100,1
2012-02-03 13:15:00,region-5,39140,1
2012-02-03 13:30:00,region-5,39075,1
2012-02-03 13:45:00,region-5,39031,1
2012-02-03 14:00:00,region-5,39098,1
2012-02-03 14:15:00,region-5,39035,1
2012-02-03 14:30:00,region-5,39027,1
2012-02-03 14:45:00,region-5,38984,1
2012-02-03 15:00:00,region-5,39043,1
2012-02-03 15:15:00,region-5,39058,1
2012-02-03 15:30:00,region-5,39042,1
2012-02-03 15:45:00,region-5,39128,1
2012-02-03 16:00:00,region-5,38989,1
2012-02-03 16:15:00,region-5,39067,1
2012-02-03 16:30:00,region-5,39155,1
2012-02-03 16:45:00,region-5,39047,1
2012-02-03 17:00:00,region-5,39098,1
2012-02-03 17:15:00,region-5,39066,1
2012-02-03 17:30:00,region-5,39073,1
2012-02-03 17:45:00,region-5,39078,1
2012-02-03 18:00:00,region-5,39107,1
2012-02-03 18:15:00,region-5,38997,1
2012-02-03 18:30:00,region-5,39064,1
2012-02-03 18:45:00,region-5,39079,1
2012-02-03 19:00:00,region-5,39022,1
2012-02-03 19:15:00,region-5,39125,1
2012-02-03 19:30:00,region-5,39060,1
2012-02-03 19:45:00,region-5,39060,1
2012-02-03 20:00:00,region-5,39052,1
2012-02-03 20:15:00,region-5,39061,1
2012-02-03 20:30:00,region-5,39015,1
2012-02-03 20:45:00,region-5,39045,1
2012-02-03 21:00:00,region-5,39088,1
2012-02-03 21:15:00,region-5,38995,1
2012-02-03 21:30:00,region-5,39024,1
2012-02-03 21:45:00,region-5,39026,1
2012-02-03 22:00:00,region-5,38754,1
2012-02-03 22:15:00,region-5,38711,1
2012-02-03 22:30:00,region-5,38777,1
2012-02-03 22:45:00,region-5,38707,1
2012-02-03 23:00:00,region-5,36205,1
2012-02-03 23:15:00,region-5,36200,1
2012-02-03 23:30:00,region-5,36200,1
2012-02-03 23:45:00,region-5,36198,1
2012-02-04 00:00:00,region-5,36203,1
2012-02-04 00:15:00,region-5,36196,1
2012-02-04 00:30:00,region-5,36200,1
2012-02-04 00:45:00,region-5,36201,1
2012-02-04 01:00:00,region-5,36206,1
2012-02-04 01:15:00,region-5,36201,1
2012-02-04 01:30:00,region-5,36203,1
2012-02-04 01:45:00,region-5,36197,1
2012-02-04 02:00:00,region-5,36209,1
2012-02-04 02:15:00,region-5,36212,1
2012-02-04 02:30:00,region-5,36209,1
2012-02-04 02:45:00,region-5,36203,1
2012-02-04 03:00:00,region-5,36212,1
2012-02-04 03:15:00,region-5,36209,1
2012-02-04 03:30:00,region-5,36198,1
2012-02-04 03:45:00,region-5,36199,1
2012-02-04 04:00:00,region-5,36198,1
2012-02-04 04:15:00,region-5,36195,1
2012-02-04 04:30:00,region-5,36191,1
2012-02-04 04:45:00,region-5,36192,1
2012-02-04 05:00:00,region-5,36191,1
2012-02-04 05:15:00,region-5,36208,1
2012-02-04 05:30:00,region-5,36207,1
2012-02-04 05:45:00,region-5,36197,1
2012-02-04 06:00:00,region-5,36202,1
2012-02-04 06:15:00,region-5,36213,1
2012-02-04 06:30:00,region-5,36208,1
2012-02-04 06:45:00,region-5,36210,1
2012-02-04 07:00:00,region-5,36213,1
2012-02-04 07:15:00,region-5,36200,1
2012-02-04 07:30:00,region-5,36192,1
2012-02-04 07:45:00,region-5,36180,1
2012-02-04 08:00:00,region-5,36174,1
2012-02-02 08:15:00,region-6,36674,1
2012-02-02 08:30:00,region-6,36641,1
2012-02-02 08:45:00,region-6,36624,1
2012-02-02 09:00:00,region-6,36606,1
2012-02-02 09:15:00,region-6,36599,1
2012-02-02 09:30:00,region-6,36602,1
2012-02-02 09:45:00,region-6,36626,1
2012-02-02 10:00:00,region-6,36611,1
2012-02-02 10:15:00,region-6,36609,1
2012-02-02 10:30:00,region-6,36611,1
2012-02-02 10:45:00,region-6,36610,1
2012-02-02 11:00:00,region-6,36606,1
2012-02-02 11:15:00,region-6,36591,1
2012-02-02 11:30:00,region-6,36583,1
2012-02-02 11:45:00,region-6,36587,1
2012-02-02 12:00:00,region-6,36581,1
2012-02-02 12:15:00,region-6,36587,1
2012-02-02 12:30:00,region-6,36597,1
2012-02-02 12:45:00,region-6,36618,1
2012-02-02 13:00:00,region-6,39515,1
2012-02-02 13:15:00,region-6,39560,1
2012-02-02 13:30:00,region-6,39488,1
2012-02-02 13:45:00,region-6,39503,1
2012-02-02 14:00:00,region-6,39516,1
2012-02-02 14:15:00,region-6,39510,1
2012-02-02 14:30:00,region-6,39601,1
2012-02-02 14:45:00,region-6,39504,1
2012-02-02 15:00:00,region-6,39470,1
2012-02-02 15:15:00,region-6,39534,1
2012-02-02 15:30:00,region-6,39464,1
2012-02-02 15:45:00,region-6,39584,1
2012-02-02 16:00:00,region-6,39585,1
2012-02-02 16:15:00,region-6,39590,1
2012-02-02 16:30:00,region-6,39530,1
2012-02-02 16:45:00,region-6,39525,1
2012-02-02 17:00:00,region-6,39590,1
2012-02-02 17:15:00,region-6,39467,1
