healthtime,businessunit,machineclass,ipaddrcount
2012-02-04 01:30:00,region-1,atm,9
2012-02-04 01:30:00,region-1,server,165
2012-02-04 01:30:00,region-1,workstation,58
2012-02-04 01:45:00,region-1,atm,9
2012-02-04 01:45:00,region-1,server,168
2012-02-04 01:45:00,region-1,workstation,57
2012-02-04 02:00:00,region-1,atm,9
2012-02-04 02:00:00,region-1,server,171
2012-02-04 02:00:00,region-1,workstation,46
2012-02-04 02:15:00,region-1,atm,10
2012-02-04 02:15:00,region-1,server,173
2012-02-04 02:15:00,region-1,workstation,47
2012-02-04 02:30:00,region-1,atm,10
2012-02-04 02:30:00,region-1,server,177
2012-02-04 02:30:00,region-1,workstation,48
2012-02-04 02:45:00,region-1,atm,10
2012-02-04 02:45:00,region-1,server,181
2012-02-04 02:45:00,region-1,workstation,48
2012-02-04 03:00:00,region-1,atm,10
2012-02-04 03:00:00,region-1,server,186
2012-02-04 03:00:00,region-1,workstation,32
2012-02-04 03:15:00,region-1,atm,10
2012-02-04 03:15:00,region-1,server,191
2012-02-04 03:15:00,region-1,workstation,34
2012-02-04 03:30:00,region-1,atm,10
2012-02-04 03:30:00,region-1,server,193
2012-02-04 03:30:00,region-1,workstation,34
2012-02-04 03:45:00,region-1,atm,10
2012-02-04 03:45:00,region-1,server,197
2012-02-04 03:45:00,region-1,workstation,37
2012-02-04 04:00:00,region-1,atm,10
2012-02-04 04:00:00,region-1,server,200
2012-02-04 04:00:00,region-1,workstation,38
2012-02-04 04:15:00,region-1,atm,10
2012-02-04 04:15:00,region-1,server,201
2012-02-04 04:15:00,region-1,workstation,39
2012-02-04 04:30:00,region-1,atm,10
2012-02-04 04:30:00,region-1,server,206
2012-02-04 04:30:00,region-1,workstation,40
2012-02-04 04:45:00,region-1,atm,11
2012-02-04 04:45:00,region-1,server,207
2012-02-04 04:45:00,region-1,workstation,39
2012-02-04 05:00:00,region-1,atm,11
2012-02-04 05:00:00,region-1,server,209
2012-02-04 05:00:00,region-1,workstation,40
2012-02-04 05:15:00,region-1,atm,13
2012-02-04 05:15:00,region-1,server,212
2012-02-04 05:15:00,region-1,workstation,42
2012-02-04 05:30:00,region-1,atm,13
2012-02-04 05:30:00,region-1,server,216
2012-02-04 05:30:00,region-1,workstation,42
2012-02-04 05:45:00,region-1,atm,13
2012-02-04 05:45:00,region-1,server,219
2012-02-04 05:45:00,region-1,workstation,45
2012-02-04 06:00:00,region-1,atm,13
2012-02-04 06:00:00,region-1,server,225
2012-02-04 06:00:00,region-1,workstation,45
2012-02-04 06:15:00,region-1,atm,13
2012-02-04 06:15:00,region-1,server,228
2012-02-04 06:15:00,region-1,workstation,46
2012-02-04 06:30:00,region-1,atm,13
2012-02-04 06:30:00,region-1,server,231
2012-02-04 06:30:00,region-1,workstation,47
2012-02-04 06:45:00,region-1,atm,14
2012-02-04 06:45:00,region-1,server,234
2012-02-04 06:45:00,region-1,workstation,47
2012-02-04 07:00:00,region-1,atm,14
2012-02-04 07:00:00,region-1,server,240
2012-02-04 07:00:00,region-1,workstation,47
2012-02-04 07:15:00,region-1,atm,14
2012-02-04 07:15:00,region-1,server,246
2012-02-04 07:15:00,region-1,workstation,47
2012-02-04 07:30:00,region-1,atm,14
2012-02-04 07:30:00,region-1,server,251
2012-02-04 07:30:00,region-1,workstation,47
2012-02-04 07:45:00,region-1,atm,14
2012-02-04 07:45:00,region-1,server,261
2012-02-04 07:45:00,region-1,workstation,48
2012-02-04 08:00:00,region-1,atm,14
2012-02-04 08:00:00,region-1,server,265
2012-02-04 08:00:00,region-1,workstation,49
2012-02-02 18:00:00,region-2,server,1
2012-02-02 18:15:00,region-2,server,1
2012-02-02 18:30:00,region-2,server,1
2012-02-02 18:45:00,region-2,server,1
2012-02-02 19:00:00,region-2,server,1
2012-02-02 19:15:00,region-2,server,1
2012-02-02 19:30:00,region-2,server,1
2012-02-02 19:45:00,region-2,server,1
2012-02-02 20:00:00,region-2,server,1
2012-02-02 20:15:00,region-2,server,1
2012-02-02 20:30:00,region-2,server,1
2012-02-02 20:45:00,region-2,server,2
2012-02-02 21:00:00,region-2,server,2
2012-02-02 21:15:00,region-2,server,2
2012-02-02 21:30:00,region-2,server,2
2012-02-02 21:45:00,region-2,server,2
2012-02-02 22:00:00,region-2,server,2
2012-02-02 22:15:00,region-2,server,2
2012-02-02 22:30:00,region-2,server,2
2012-02-02 22:45:00,region-2,server,2
2012-02-02 23:00:00,region-2,server,3
2012-02-02 23:15:00,region-2,server,3
2012-02-02 23:30:00,region-2,server,3
2012-02-02 23:45:00,region-2,server,3
2012-02-03 00:00:00,region-2,server,4
2012-02-03 00:15:00,region-2,server,5
2012-02-03 00:15:00,region-2,workstation,1
2012-02-03 00:30:00,region-2,server,5
2012-02-03 00:30:00,region-2,workstation,1
2012-02-03 00:45:00,region-2,server,6
2012-02-03 00:45:00,region-2,workstation,1
2012-02-03 01:00:00,region-2,server,6
2012-02-03 01:00:00,region-2,workstation,1
2012-02-03 01:15:00,region-2,server,6
2012-02-03 01:15:00,region-2,workstation,1
2012-02-03 01:30:00,region-2,server,6
2012-02-03 01:30:00,region-2,workstation,1
2012-02-03 01:45:00,region-2,server,6
2012-02-03 01:45:00,region-2,workstation,1
2012-02-03 02:00:00,region-2,server,6
2012-02-03 02:00:00,region-2,workstation,1
2012-02-03 02:15:00,region-2,server,8
2012-02-03 02:15:00,region-2,workstation,1
2012-02-03 02:30:00,region-2,server,8
2012-02-03 02:30:00,region-2,workstation,1
2012-02-03 02:45:00,region-2,server,8
2012-02-03 02:45:00,region-2,workstation,1
2012-02-03 03:00:00,region-2,server,8
2012-02-03 03:00:00,region-2,workstation,1
2012-02-03 03:15:00,region-2,server,9
2012-02-03 03:15:00,region-2,workstation,1
2012-02-03 03:30:00,region-2,server,9
2012-02-03 03:30:00,region-2,workstation,1
2012-02-03 03:45:00,region-2,server,9
2012-02-03 03:45:00,region-2,workstation,1
2012-02-03 04:00:00,region-2,server,9
2012-02-03 04:00:00,region-2,workstation,1
2012-02-03 04:15:00,region-2,server,9
2012-02-03 04:15:00,region-2,workstation,1
2012-02-03 04:30:00,region-2,server,9
2012-02-03 04:30:00,region-2,workstation,2
2012-02-03 04:45:00,region-2,server,9
2012-02-03 04:45:00,region-2,workstation,2
2012-02-03 05:00:00,region-2,server,9
2012-02-03 05:00:00,region-2,workstation,2
2012-02-03 05:15:00,region-2,server,9
2012-02-03 05:15:00,region-2,workstation,2
2012-02-03 05:30:00,region-2,server,10
2012-02-03 05:30:00,region-2,workstation,2
2012-02-03 05:45:00,region-2,server,10
2012-02-03 05:45:00,region-2,workstation,2
2012-02-03 06:00:00,region-2,server,10
2012-02-03 06:00:00,region-2,workstation,2
2012-02-03 06:15:00,region-2,server,10
2012-02-03 06:15:00,region-2,workstation,2
2012-02-03 06:30:00,region-2,server,12
2012-02-03 06:30:00,region-2,workstation,2
2012-02-03 06:45:00,region-2,server,13
2012-02-03 06:45:00,region-2,workstation,2
2012-02-03 07:00:00,region-2,server,13
2012-02-03 07:00:00,region-2,workstation,2
2012-02-03 07:15:00,region-2,server,13
2012-02-03 07:15:00,region-2,workstation,2
2012-02-03 07:30:00,region-2,server,13
2012-02-03 07:30:00,region-2,workstation,2
2012-02-03 07:45:00,region-2,server,14
2012-02-03 07:45:00,region-2,workstation,2
2012-02-03 08:00:00,region-2,server,16
2012-02-03 08:00:00,region-2,workstation,2
2012-02-03 08:15:00,region-2,server,16
2012-02-03 08:15:00,region-2,workstation,2
2012-02-03 08:30:00,region-2,server,17
2012-02-03 08:30:00,region-2,workstation,2
2012-02-03 08:45:00,region-2,server,18
2012-02-03 08:45:00,region-2,workstation,2
2012-02-03 09:00:00,region-2,server,18
2012-02-03 09:00:00,region-2,workstation,3
2012-02-03 09:15:00,region-2,server,18
2012-02-03 09:15:00,region-2,workstation,3
2012-02-03 09:30:00,region-2,server,19
2012-02-03 09:30:00,region-2,workstation,3
2012-02-03 09:45:00,region-2,server,19
2012-02-03 09:45:00,region-2,workstation,4
2012-02-03 10:00:00,region-2,server,20
2012-02-03 10:00:00,region-2,workstation,4
2012-02-03 10:15:00,region-2,server,21
2012-02-03 10:15:00,region-2,workstation,4
2012-02-03 10:30:00,region-2,atm,1
2012-02-03 10:30:00,region-2,server,21
2012-02-03 10:30:00,region-2,workstation,4
2012-02-03 10:45:00,region-2,atm,1
2012-02-03 10:45:00,region-2,server,23
2012-02-03 10:45:00,region-2,workstation,4
2012-02-03 11:00:00,region-2,atm,1
2012-02-03 11:00:00,region-2,server,24
2012-02-03 11:00:00,region-2,workstation,4
2012-02-03 11:15:00,region-2,atm,1
2012-02-03 11:15:00,region-2,server,27
2012-02-03 11:15:00,region-2,workstation,4
2012-02-03 11:30:00,region-2,atm,1
2012-02-03 11:30:00,region-2,server,27
2012-02-03 11:30:00,region-2,workstation,4
2012-02-03 11:45:00,region-2,atm,1
2012-02-03 11:45:00,region-2,server,28
2012-02-03 11:45:00,region-2,workstation,5
2012-02-03 12:00:00,region-2,atm,1
2012-02-03 12:00:00,region-2,server,31
2012-02-03 12:00:00,region-2,workstation,5
2012-02-03 12:15:00,region-2,atm,1
2012-02-03 12:15:00,region-2,server,33
2012-02-03 12:15:00,region-2,workstation,6
2012-02-03 12:30:00,region-2,atm,1
2012-02-03 12:30:00,region-2,server,34
2012-02-03 12:30:00,region-2,workstation,6
2012-02-03 12:45:00,region-2,atm,1
2012-02-03 12:45:00,region-2,server,36
2012-02-03 12:45:00,region-2,workstation,6
2012-02-03 13:00:00,region-2,atm,1
2012-02-03 13:00:00,region-2,server,38
2012-02-03 13:00:00,region-2,workstation,6
2012-02-03 13:15:00,region-2,atm,1
2012-02-03 13:15:00,region-2,server,39
2012-02-03 13:15:00,region-2,workstation,6
2012-02-03 13:30:00,region-2,atm,1
2012-02-03 13:30:00,region-2,server,40
2012-02-03 13:30:00,region-2,workstation,7
2012-02-03 13:45:00,region-2,atm,1
2012-02-03 13:45:00,region-2,server,41
2012-02-03 13:45:00,region-2,workstation,9
2012-02-03 14:00:00,region-2,atm,1
2012-02-03 14:00:00,region-2,server,44
2012-02-03 14:00:00,region-2,workstation,11
2012-02-03 14:15:00,region-2,atm,2
2012-02-03 14:15:00,region-2,server,44
2012-02-03 14:15:00,region-2,workstation,11
2012-02-03 14:30:00,region-2,atm,2
2012-02-03 14:30:00,region-2,server,46
2012-02-03 14:30:00,region-2,workstation,11
2012-02-03 14:45:00,region-2,atm,2
2012-02-03 14:45:00,region-2,server,46
2012-02-03 14:45:00,region-2,workstation,11
2012-02-03 15:00:00,region-2,atm,2
2012-02-03 15:00:00,region-2,server,50
2012-02-03 15:00:00,region-2,workstation,11
2012-02-03 15:15:00,region-2,atm,2
2012-02-03 15:15:00,region-2,server,53
2012-02-03 15:15:00,region-2,workstation,12
2012-02-03 15:30:00,region-2,atm,2
2012-02-03 15:30:00,region-2,server,55
2012-02-03 15:30:00,region-2,workstation,13
2012-02-03 15:45:00,region-2,atm,2
2012-02-03 15:45:00,region-2,server,57
2012-02-03 15:45:00,region-2,workstation,13
2012-02-03 16:00:00,region-2,atm,2
2012-02-03 16:00:00,region-2,server,58
2012-02-03 16:00:00,region-2,workstation,16
2012-02-03 16:15:00,region-2,atm,2
2012-02-03 16:15:00,region-2,server,61
2012-02-03 16:15:00,region-2,workstation,17
2012-02-03 16:30:00,region-2,atm,2
2012-02-03 16:30:00,region-2,server,62
2012-02-03 16:30:00,region-2,workstation,18
2012-02-03 16:45:00,region-2,atm,2
2012-02-03 16:45:00,region-2,server,65
2012-02-03 16:45:00,region-2,workstation,18
2012-02-03 17:00:00,region-2,atm,2
2012-02-03 17:00:00,region-2,server,67
2012-02-03 17:00:00,region-2,workstation,20
2012-02-03 17:15:00,region-2,atm,2
2012-02-03 17:15:00,region-2,server,68
2012-02-03 17:15:00,region-2,workstation,20
2012-02-03 17:30:00,region-2,atm,2
2012-02-03 17:30:00,region-2,server,71
2012-02-03 17:30:00,region-2,workstation,21
2012-02-03 17:45:00,region-2,atm,2
2012-02-03 17:45:00,region-2,server,73
2012-02-03 17:45:00,region-2,workstation,21
2012-02-03 18:00:00,region-2,atm,2
2012-02-03 18:00:00,region-2,server,74
2012-02-03 18:00:00,region-2,workstation,21
2012-02-03 18:15:00,region-2,atm,2
2012-02-03 18:15:00,region-2,server,78
2012-02-03 18:15:00,region-2,workstation,22
2012-02-03 18:30:00,region-2,atm,2
2012-02-03 18:30:00,region-2,server,79
2012-02-03 18:30:00,region-2,workstation,24
2012-02-03 18:45:00,region-2,atm,2
2012-02-03 18:45:00,region-2,server,81
2012-02-03 18:45:00,region-2,workstation,24
2012-02-03 19:00:00,region-2,atm,2
2012-02-03 19:00:00,region-2,server,82
2012-02-03 19:00:00,region-2,workstation,25
2012-02-03 19:15:00,region-2,atm,2
2012-02-03 19:15:00,region-2,server,85
2012-02-03 19:15:00,region-2,workstation,27
2012-02-03 19:30:00,region-2,atm,2
2012-02-03 19:30:00,region-2,server,86
2012-02-03 19:30:00,region-2,workstation,27
2012-02-03 19:45:00,region-2,atm,2
2012-02-03 19:45:00,region-2,server,86
2012-02-03 19:45:00,region-2,workstation,28
2012-02-03 20:00:00,region-2,atm,2
2012-02-03 20:00:00,region-2,server,90
2012-02-03 20:00:00,region-2,workstation,29
2012-02-03 20:15:00,region-2,atm,2
2012-02-03 20:15:00,region-2,server,95
2012-02-03 20:15:00,region-2,workstation,30
2012-02-03 20:30:00,region-2,atm,3
2012-02-03 20:30:00,region-2,server,97
2012-02-03 20:30:00,region-2,workstation,31
2012-02-03 20:45:00,region-2,atm,3
2012-02-03 20:45:00,region-2,server,97
2012-02-03 20:45:00,region-2,workstation,31
2012-02-03 21:00:00,region-2,atm,3
2012-02-03 21:00:00,region-2,server,99
2012-02-03 21:00:00,region-2,workstation,32
2012-02-03 21:15:00,region-2,atm,3
2012-02-03 21:15:00,region-2,server,99
2012-02-03 21:15:00,region-2,workstation,33
2012-02-03 21:30:00,region-2,atm,3
2012-02-03 21:30:00,region-2,server,102
2012-02-03 21:30:00,region-2,workstation,34
2012-02-03 21:45:00,region-2,atm,3
2012-02-03 21:45:00,region-2,server,102
2012-02-03 21:45:00,region-2,workstation,36
2012-02-03 22:00:00,region-2,atm,4
2012-02-03 22:00:00,region-2,server,107
2012-02-03 22:00:00,region-2,workstation,36
2012-02-03 22:15:00,region-2,atm,4
2012-02-03 22:15:00,region-2,server,108
2012-02-03 22:15:00,region-2,workstation,39
2012-02-03 22:30:00,region-2,atm,4
2012-02-03 22:30:00,region-2,server,113
2012-02-03 22:30:00,region-2,workstation,40
2012-02-03 22:45:00,region-2,atm,4
2012-02-03 22:45:00,region-2,server,116
2012-02-03 22:45:00,region-2,workstation,41
2012-02-03 23:00:00,region-2,atm,4
2012-02-03 23:00:00,region-2,server,119
2012-02-03 23:00:00,region-2,workstation,41
2012-02-03 23:15:00,region-2,atm,4
2012-02-03 23:15:00,region-2,server,120
2012-02-03 23:15:00,region-2,workstation,43
2012-02-03 23:30:00,region-2,atm,4
2012-02-03 23:30:00,region-2,server,123
2012-02-03 23:30:00,region-2,workstation,44
2012-02-03 23:45:00,region-2,atm,4
2012-02-03 23:45:00,region-2,server,127
2012-02-03 23:45:00,region-2,workstation,46
2012-02-04 00:00:00,region-2,atm,4
2012-02-04 00:00:00,region-2,server,131
2012-02-04 00:00:00,region-2,workstation,47
2012-02-04 00:15:00,region-2,atm,5
2012-02-04 00:15:00,region-2,server,134
2012-02-04 00:15:00,region-2,workstation,48
2012-02-04 00:30:00,region-2,atm,5
2012-02-04 00:30:00,region-2,server,138
2012-02-04 00:30:00,region-2,workstation,50
2012-02-04 00:45:00,region-2,atm,6
2012-02-04 00:45:00,region-2,server,140
2012-02-04 00:45:00,region-2,workstation,52
2012-02-04 01:00:00,region-2,atm,6
2012-02-04 01:00:00,region-2,server,141
2012-02-04 01:00:00,region-2,workstation,52
2012-02-04 01:15:00,region-2,atm,6
2012-02-04 01:15:00,region-2,server,143
2012-02-04 01:15:00,region-2,workstation,53
2012-02-04 01:30:00,region-2,atm,6
2012-02-04 01:30:00,region-2,server,148
2012-02-04 01:30:00,region-2,workstation,54
2012-02-04 01:45:00,region-2,atm,8
2012-02-04 01:45:00,region-2,server,151
2012-02-04 01:45:00,region-2,workstation,55
2012-02-04 02:00:00,region-2,atm,8
2012-02-04 02:00:00,region-2,server,153
2012-02-04 02:00:00,region-2,workstation,56
2012-02-04 02:15:00,region-2,atm,9
2012-02-04 02:15:00,region-2,server,156
2012-02-04 02:15:00,region-2,workstation,56
2012-02-04 02:30:00,region-2,atm,9
2012-02-04 02:30:00,region-2,server,160
2012-02-04 02:30:00,region-2,workstation,58
2012-02-04 02:45:00,region-2,atm,9
2012-02-04 02:45:00,region-2,server,163
2012-02-04 02:45:00,region-2,workstation,59
2012-02-04 03:00:00,region-2,atm,9
2012-02-04 03:00:00,region-2,server,168
2012-02-04 03:00:00,region-2,workstation,51
2012-02-04 03:15:00,region-2,atm,9
2012-02-04 03:15:00,region-2,server,172
2012-02-04 03:15:00,region-2,workstation,54
2012-02-04 03:30:00,region-2,atm,10
2012-02-04 03:30:00,region-2,server,175
2012-02-04 03:30:00,region-2,workstation,56
2012-02-04 03:45:00,region-2,atm,10
2012-02-04 03:45:00,region-2,server,179
2012-02-04 03:45:00,region-2,workstation,56
2012-02-04 04:00:00,region-2,atm,10
2012-02-04 04:00:00,region-2,server,181
2012-02-04 04:00:00,region-2,workstation,47
2012-02-04 04:15:00,region-2,atm,10
2012-02-04 04:15:00,region-2,server,182
2012-02-04 04:15:00,region-2,workstation,48
2012-02-04 04:30:00,region-2,atm,10
2012-02-04 04:30:00,region-2,server,187
2012-02-04 04:30:00,region-2,workstation,48
2012-02-04 04:45:00,region-2,atm,10
2012-02-04 04:45:00,region-2,server,188
2012-02-04 04:45:00,region-2,workstation,49
2012-02-04 05:00:00,region-2,atm,10
2012-02-04 05:00:00,region-2,server,190
2012-02-04 05:00:00,region-2,workstation,52
2012-02-04 05:15:00,region-2,atm,11
2012-02-04 05:15:00,region-2,server,193
2012-02-04 05:15:00,region-2,workstation,52
2012-02-04 05:30:00,region-2,atm,11
2012-02-04 05:30:00,region-2,server,198
2012-02-04 05:30:00,region-2,workstation,55
2012-02-04 05:45:00,region-2,atm,11
2012-02-04 05:45:00,region-2,server,204
2012-02-04 05:45:00,region-2,workstation,57
2012-02-04 06:00:00,region-2,atm,11
2012-02-04 06:00:00,region-2,server,209
2012-02-04 06:00:00,region-2,workstation,57
2012-02-04 06:15:00,region-2,atm,11
2012-02-04 06:15:00,region-2,server,212
2012-02-04 06:15:00,region-2,workstation,57
2012-02-04 06:30:00,region-2,atm,12
2012-02-04 06:30:00,region-2,server,216
2012-02-04 06:30:00,region-2,workstation,57
2012-02-04 06:45:00,region-2,atm,12
2012-02-04 06:45:00,region-2,server,220
2012-02-04 06:45:00,region-2,workstation,57
2012-02-04 07:00:00,region-2,atm,13
2012-02-04 07:00:00,region-2,server,224
2012-02-04 07:00:00,region-2,workstation,57
2012-02-04 07:15:00,region-2,atm,13
2012-02-04 07:15:00,region-2,server,229
2012-02-04 07:15:00,region-2,workstation,58
2012-02-04 07:30:00,region-2,atm,13
2012-02-04 07:30:00,region-2,server,234
2012-02-04 07:30:00,region-2,workstation,58
2012-02-04 07:45:00,region-2,atm,13
2012-02-04 07:45:00,region-2,server,243
2012-02-04 07:45:00,region-2,workstation,58
2012-02-04 08:00:00,region-2,atm,14
2012-02-04 08:00:00,region-2,server,247
2012-02-04 08:00:00,region-2,workstation,58
2012-02-02 17:00:00,region-3,server,1
2012-02-02 17:15:00,region-3,server,1
2012-02-02 17:30:00,region-3,server,1
2012-02-02 17:45:00,region-3,server,1
2012-02-02 18:00:00,region-3,server,1
2012-02-02 18:15:00,region-3,server,1
2012-02-02 18:15:00,region-3,workstation,1
2012-02-02 18:30:00,region-3,server,1
2012-02-02 18:30:00,region-3,workstation,1
2012-02-02 18:45:00,region-3,server,1
2012-02-02 18:45:00,region-3,workstation,1
2012-02-02 19:00:00,region-3,server,2
2012-02-02 19:00:00,region-3,workstation,1
2012-02-02 19:15:00,region-3,server,2
2012-02-02 19:15:00,region-3,workstation,1
2012-02-02 19:30:00,region-3,server,2
2012-02-02 19:30:00,region-3,workstation,1
2012-02-02 19:45:00,region-3,server,2
2012-02-02 19:45:00,region-3,workstation,1
