healthtime,businessunit,policystatus,numipaddr
2012-02-02 20:30:00,region-3,1,33157
2012-02-02 20:45:00,region-3,1,33030
2012-02-02 21:00:00,region-3,1,32896
2012-02-02 21:15:00,region-3,1,32777
2012-02-02 21:30:00,region-3,1,32651
2012-02-02 21:45:00,region-3,1,32516
2012-02-02 22:00:00,region-3,1,32361
2012-02-02 22:15:00,region-3,1,32214
2012-02-02 22:30:00,region-3,1,32077
2012-02-02 22:45:00,region-3,1,31970
2012-02-02 23:00:00,region-3,1,31828
2012-02-02 23:15:00,region-3,1,31695
2012-02-02 23:30:00,region-3,1,31564
2012-02-02 23:45:00,region-3,1,31451
2012-02-03 00:00:00,region-3,1,30606
2012-02-03 00:15:00,region-3,1,30479
2012-02-03 00:30:00,region-3,1,30354
2012-02-03 00:45:00,region-3,1,30219
2012-02-03 01:00:00,region-3,1,27439
2012-02-03 01:15:00,region-3,1,27339
2012-02-03 01:30:00,region-3,1,27258
2012-02-03 01:45:00,region-3,1,27147
2012-02-03 02:00:00,region-3,1,27020
2012-02-03 02:15:00,region-3,1,26907
2012-02-03 02:30:00,region-3,1,26808
2012-02-03 02:45:00,region-3,1,26710
2012-02-03 03:00:00,region-3,1,26628
2012-02-03 03:15:00,region-3,1,26529
2012-02-03 03:30:00,region-3,1,26406
2012-02-03 03:45:00,region-3,1,26309
2012-02-03 04:00:00,region-3,1,26198
2012-02-03 04:15:00,region-3,1,26062
2012-02-03 04:30:00,region-3,1,25964
2012-02-03 04:45:00,region-3,1,25867
2012-02-03 05:00:00,region-3,1,25761
2012-02-03 05:15:00,region-3,1,25663
2012-02-03 05:30:00,region-3,1,25551
2012-02-03 05:45:00,region-3,1,25458
2012-02-03 06:00:00,region-3,1,25349
2012-02-03 06:15:00,region-3,1,25238
2012-02-03 06:30:00,region-3,1,25126
2012-02-03 06:45:00,region-3,1,25031
2012-02-03 07:00:00,region-3,1,24943
2012-02-03 07:15:00,region-3,1,24848
2012-02-03 07:30:00,region-3,1,24730
2012-02-03 07:45:00,region-3,1,24638
2012-02-03 08:00:00,region-3,1,24542
2012-02-03 08:15:00,region-3,1,24436
2012-02-03 08:30:00,region-3,1,24359
2012-02-03 08:45:00,region-3,1,24247
2012-02-03 09:00:00,region-3,1,24135
2012-02-03 09:15:00,region-3,1,24035
2012-02-03 09:30:00,region-3,1,23943
2012-02-03 09:45:00,region-3,1,23862
2012-02-03 10:00:00,region-3,1,23760
2012-02-03 10:15:00,region-3,1,23664
2012-02-03 10:30:00,region-3,1,23594
2012-02-03 10:45:00,region-3,1,23492
2012-02-03 11:00:00,region-3,1,23378
2012-02-03 11:15:00,region-3,1,23297
2012-02-03 11:30:00,region-3,1,23188
2012-02-03 11:45:00,region-3,1,23097
2012-02-03 12:00:00,region-3,1,22986
2012-02-03 12:15:00,region-3,1,22889
2012-02-03 12:30:00,region-3,1,22804
2012-02-03 12:45:00,region-3,1,22737
2012-02-03 13:00:00,region-3,1,23255
2012-02-03 13:15:00,region-3,1,23170
2012-02-03 13:30:00,region-3,1,23067
2012-02-03 13:45:00,region-3,1,22968
2012-02-03 14:00:00,region-3,1,25004
2012-02-03 14:15:00,region-3,1,24892
2012-02-03 14:30:00,region-3,1,24787
2012-02-03 14:45:00,region-3,1,24694
2012-02-03 15:00:00,region-3,1,24616
2012-02-03 15:15:00,region-3,1,24521
2012-02-03 15:30:00,region-3,1,24437
2012-02-03 15:45:00,region-3,1,24329
2012-02-03 16:00:00,region-3,1,24221
2012-02-03 16:15:00,region-3,1,24144
2012-02-03 16:30:00,region-3,1,24053
2012-02-03 16:45:00,region-3,1,23960
2012-02-03 17:00:00,region-3,1,23863
2012-02-03 17:15:00,region-3,1,23762
2012-02-03 17:30:00,region-3,1,23671
2012-02-03 17:45:00,region-3,1,23588
2012-02-03 18:00:00,region-3,1,23492
2012-02-03 18:15:00,region-3,1,23409
2012-02-03 18:30:00,region-3,1,23306
2012-02-03 18:45:00,region-3,1,23202
2012-02-03 19:00:00,region-3,1,23127
2012-02-03 19:15:00,region-3,1,23034
2012-02-03 19:30:00,region-3,1,22948
2012-02-03 19:45:00,region-3,1,22868
2012-02-03 20:00:00,region-3,1,22758
2012-02-03 20:15:00,region-3,1,22655
2012-02-03 20:30:00,region-3,1,22559
2012-02-03 20:45:00,region-3,1,22471
2012-02-03 21:00:00,region-3,1,22377
2012-02-03 21:15:00,region-3,1,22275
2012-02-03 21:30:00,region-3,1,22191
2012-02-03 21:45:00,region-3,1,22122
2012-02-03 22:00:00,region-3,1,22031
2012-02-03 22:15:00,region-3,1,21944
2012-02-03 22:30:00,region-3,1,21866
2012-02-03 22:45:00,region-3,1,21782
2012-02-03 23:00:00,region-3,1,21692
2012-02-03 23:15:00,region-3,1,21598
2012-02-03 23:30:00,region-3,1,21524
2012-02-03 23:45:00,region-3,1,21437
2012-02-04 00:00:00,region-3,1,20830
2012-02-04 00:15:00,region-3,1,20746
2012-02-04 00:30:00,region-3,1,20655
2012-02-04 00:45:00,region-3,1,20582
2012-02-04 01:00:00,region-3,1,18710
2012-02-04 01:15:00,region-3,1,18648
2012-02-04 01:30:00,region-3,1,18574
2012-02-04 01:45:00,region-3,1,18496
2012-02-04 02:00:00,region-3,1,18414
2012-02-04 02:15:00,region-3,1,18338
2012-02-04 02:30:00,region-3,1,18257
2012-02-04 02:45:00,region-3,1,18178
2012-02-04 03:00:00,region-3,1,18121
2012-02-04 03:15:00,region-3,1,18066
2012-02-04 03:30:00,region-3,1,17983
2012-02-04 03:45:00,region-3,1,17900
2012-02-04 04:00:00,region-3,1,17856
2012-02-04 04:15:00,region-3,1,17782
2012-02-04 04:30:00,region-3,1,17695
2012-02-04 04:45:00,region-3,1,17637
2012-02-04 05:00:00,region-3,1,17569
2012-02-04 05:15:00,region-3,1,17501
2012-02-04 05:30:00,region-3,1,17426
2012-02-04 05:45:00,region-3,1,17367
2012-02-04 06:00:00,region-3,1,17294
2012-02-04 06:15:00,region-3,1,17224
2012-02-04 06:30:00,region-3,1,17154
2012-02-04 06:45:00,region-3,1,17080
2012-02-04 07:00:00,region-3,1,17016
2012-02-04 07:15:00,region-3,1,16940
2012-02-04 07:30:00,region-3,1,16881
2012-02-04 07:45:00,region-3,1,16811
2012-02-04 08:00:00,region-3,1,16742
2012-02-02 08:15:00,region-4,1,36547
2012-02-02 08:30:00,region-4,1,36377
2012-02-02 08:45:00,region-4,1,36210
2012-02-02 09:00:00,region-4,1,36044
2012-02-02 09:15:00,region-4,1,35900
2012-02-02 09:30:00,region-4,1,35746
2012-02-02 09:45:00,region-4,1,35604
2012-02-02 10:00:00,region-4,1,36592
2012-02-02 10:15:00,region-4,1,36431
2012-02-02 10:30:00,region-4,1,36293
2012-02-02 10:45:00,region-4,1,36152
2012-02-02 11:00:00,region-4,1,39021
2012-02-02 11:15:00,region-4,1,38882
2012-02-02 11:30:00,region-4,1,38711
2012-02-02 11:45:00,region-4,1,38563
2012-02-02 12:00:00,region-4,1,38411
2012-02-02 12:15:00,region-4,1,38240
2012-02-02 12:30:00,region-4,1,38090
2012-02-02 12:45:00,region-4,1,37964
2012-02-02 13:00:00,region-4,1,37831
2012-02-02 13:15:00,region-4,1,37681
2012-02-02 13:30:00,region-4,1,37528
2012-02-02 13:45:00,region-4,1,37373
2012-02-02 14:00:00,region-4,1,37244
2012-02-02 14:15:00,region-4,1,37091
2012-02-02 14:30:00,region-4,1,36918
2012-02-02 14:45:00,region-4,1,36765
2012-02-02 15:00:00,region-4,1,36612
2012-02-02 15:15:00,region-4,1,36480
2012-02-02 15:30:00,region-4,1,36349
2012-02-02 15:45:00,region-4,1,36197
2012-02-02 16:00:00,region-4,1,36058
2012-02-02 16:15:00,region-4,1,35905
2012-02-02 16:30:00,region-4,1,35782
2012-02-02 16:45:00,region-4,1,35645
2012-02-02 17:00:00,region-4,1,35504
2012-02-02 17:15:00,region-4,1,35340
2012-02-02 17:30:00,region-4,1,35191
2012-02-02 17:45:00,region-4,1,35073
2012-02-02 18:00:00,region-4,1,34932
2012-02-02 18:15:00,region-4,1,34798
2012-02-02 18:30:00,region-4,1,34647
2012-02-02 18:45:00,region-4,1,34523
2012-02-02 19:00:00,region-4,1,34381
2012-02-02 19:15:00,region-4,1,34242
2012-02-02 19:30:00,region-4,1,34069
2012-02-02 19:45:00,region-4,1,33938
2012-02-02 20:00:00,region-4,1,33805
2012-02-02 20:15:00,region-4,1,33682
2012-02-02 20:30:00,region-4,1,33534
2012-02-02 20:45:00,region-4,1,33433
2012-02-02 21:00:00,region-4,1,32366
2012-02-02 21:15:00,region-4,1,32243
2012-02-02 21:30:00,region-4,1,32117
2012-02-02 21:45:00,region-4,1,31970
2012-02-02 22:00:00,region-4,1,29336
2012-02-02 22:15:00,region-4,1,29233
2012-02-02 22:30:00,region-4,1,29092
2012-02-02 22:45:00,region-4,1,28956
2012-02-02 23:00:00,region-4,1,28817
2012-02-02 23:15:00,region-4,1,28693
2012-02-02 23:30:00,region-4,1,28568
2012-02-02 23:45:00,region-4,1,28459
2012-02-03 00:00:00,region-4,1,28356
2012-02-03 00:15:00,region-4,1,28244
2012-02-03 00:30:00,region-4,1,28152
2012-02-03 00:45:00,region-4,1,28047
2012-02-03 01:00:00,region-4,1,27932
2012-02-03 01:15:00,region-4,1,27833
2012-02-03 01:30:00,region-4,1,27729
2012-02-03 01:45:00,region-4,1,27622
2012-02-03 02:00:00,region-4,1,27512
2012-02-03 02:15:00,region-4,1,27404
2012-02-03 02:30:00,region-4,1,27314
2012-02-03 02:45:00,region-4,1,27194
2012-02-03 03:00:00,region-4,1,27088
2012-02-03 03:15:00,region-4,1,26972
2012-02-03 03:30:00,region-4,1,26859
2012-02-03 03:45:00,region-4,1,26758
2012-02-03 04:00:00,region-4,1,26654
2012-02-03 04:15:00,region-4,1,26553
2012-02-03 04:30:00,region-4,1,26462
2012-02-03 04:45:00,region-4,1,26361
2012-02-03 05:00:00,region-4,1,26265
2012-02-03 05:15:00,region-4,1,26151
2012-02-03 05:30:00,region-4,1,26037
2012-02-03 05:45:00,region-4,1,25938
2012-02-03 06:00:00,region-4,1,25826
2012-02-03 06:15:00,region-4,1,25733
2012-02-03 06:30:00,region-4,1,25627
2012-02-03 06:45:00,region-4,1,25533
2012-02-03 07:00:00,region-4,1,25423
2012-02-03 07:15:00,region-4,1,25322
2012-02-03 07:30:00,region-4,1,25207
2012-02-03 07:45:00,region-4,1,25121
2012-02-03 08:00:00,region-4,1,25036
2012-02-03 08:15:00,region-4,1,24958
2012-02-03 08:30:00,region-4,1,24868
2012-02-03 08:45:00,region-4,1,24758
2012-02-03 09:00:00,region-4,1,24639
2012-02-03 09:15:00,region-4,1,24560
2012-02-03 09:30:00,region-4,1,24456
2012-02-03 09:45:00,region-4,1,24384
2012-02-03 10:00:00,region-4,1,25059
2012-02-03 10:15:00,region-4,1,24954
2012-02-03 10:30:00,region-4,1,24869
2012-02-03 10:45:00,region-4,1,24773
2012-02-03 11:00:00,region-4,1,26715
2012-02-03 11:15:00,region-4,1,26623
2012-02-03 11:30:00,region-4,1,26552
2012-02-03 11:45:00,region-4,1,26446
2012-02-03 12:00:00,region-4,1,26352
2012-02-03 12:15:00,region-4,1,26245
2012-02-03 12:30:00,region-4,1,26140
2012-02-03 12:45:00,region-4,1,26065
2012-02-03 13:00:00,region-4,1,25969
2012-02-03 13:15:00,region-4,1,25858
2012-02-03 13:30:00,region-4,1,25749
2012-02-03 13:45:00,region-4,1,25641
2012-02-03 14:00:00,region-4,1,25528
2012-02-03 14:15:00,region-4,1,25430
2012-02-03 14:30:00,region-4,1,25330
2012-02-03 14:45:00,region-4,1,25232
2012-02-03 15:00:00,region-4,1,25101
2012-02-03 15:15:00,region-4,1,25007
2012-02-03 15:30:00,region-4,1,24894
2012-02-03 15:45:00,region-4,1,24817
2012-02-03 16:00:00,region-4,1,24731
2012-02-03 16:15:00,region-4,1,24641
2012-02-03 16:30:00,region-4,1,24544
2012-02-03 16:45:00,region-4,1,24459
2012-02-03 17:00:00,region-4,1,24376
2012-02-03 17:15:00,region-4,1,24280
2012-02-03 17:30:00,region-4,1,24173
2012-02-03 17:45:00,region-4,1,24078
2012-02-03 18:00:00,region-4,1,23971
2012-02-03 18:15:00,region-4,1,23851
2012-02-03 18:30:00,region-4,1,23774
2012-02-03 18:45:00,region-4,1,23688
2012-02-03 19:00:00,region-4,1,23604
2012-02-03 19:15:00,region-4,1,23512
2012-02-03 19:30:00,region-4,1,23400
2012-02-03 19:45:00,region-4,1,23313
2012-02-03 20:00:00,region-4,1,23230
2012-02-03 20:15:00,region-4,1,23139
2012-02-03 20:30:00,region-4,1,23045
2012-02-03 20:45:00,region-4,1,22958
2012-02-03 21:00:00,region-4,1,22262
2012-02-03 21:15:00,region-4,1,22184
2012-02-03 21:30:00,region-4,1,22090
2012-02-03 21:45:00,region-4,1,21993
2012-02-03 22:00:00,region-4,1,20159
2012-02-03 22:15:00,region-4,1,20070
2012-02-03 22:30:00,region-4,1,19981
2012-02-03 22:45:00,region-4,1,19907
2012-02-03 23:00:00,region-4,1,19834
2012-02-03 23:15:00,region-4,1,19736
2012-02-03 23:30:00,region-4,1,19662
2012-02-03 23:45:00,region-4,1,19598
2012-02-04 00:00:00,region-4,1,19512
2012-02-04 00:15:00,region-4,1,19424
2012-02-04 00:30:00,region-4,1,19342
2012-02-04 00:45:00,region-4,1,19259
2012-02-04 01:00:00,region-4,1,19164
2012-02-04 01:15:00,region-4,1,19088
2012-02-04 01:30:00,region-4,1,19010
2012-02-04 01:45:00,region-4,1,18951
2012-02-04 02:00:00,region-4,1,18881
2012-02-04 02:15:00,region-4,1,18810
2012-02-04 02:30:00,region-4,1,18743
2012-02-04 02:45:00,region-4,1,18677
2012-02-04 03:00:00,region-4,1,18602
2012-02-04 03:15:00,region-4,1,18529
2012-02-04 03:30:00,region-4,1,18457
2012-02-04 03:45:00,region-4,1,18398
2012-02-04 04:00:00,region-4,1,18337
2012-02-04 04:15:00,region-4,1,18257
2012-02-04 04:30:00,region-4,1,18188
2012-02-04 04:45:00,region-4,1,18132
2012-02-04 05:00:00,region-4,1,18055
2012-02-04 05:15:00,region-4,1,17974
2012-02-04 05:30:00,region-4,1,17906
2012-02-04 05:45:00,region-4,1,17862
2012-02-04 06:00:00,region-4,1,17800
2012-02-04 06:15:00,region-4,1,17730
2012-02-04 06:30:00,region-4,1,17643
2012-02-04 06:45:00,region-4,1,17572
2012-02-04 07:00:00,region-4,1,17502
2012-02-04 07:15:00,region-4,1,17453
2012-02-04 07:30:00,region-4,1,17390
2012-02-04 07:45:00,region-4,1,17329
2012-02-04 08:00:00,region-4,1,17271
2012-02-02 08:15:00,region-6,1,36590
2012-02-02 08:30:00,region-6,1,36394
2012-02-02 08:45:00,region-6,1,36227
2012-02-02 09:00:00,region-6,1,36069
2012-02-02 09:15:00,region-6,1,35926
2012-02-02 09:30:00,region-6,1,35782
2012-02-02 09:45:00,region-6,1,35637
2012-02-02 10:00:00,region-6,1,35501
2012-02-02 10:15:00,region-6,1,35376
2012-02-02 10:30:00,region-6,1,35226
2012-02-02 10:45:00,region-6,1,35094
2012-02-02 11:00:00,region-6,1,34955
2012-02-02 11:15:00,region-6,1,34817
2012-02-02 11:30:00,region-6,1,34658
2012-02-02 11:45:00,region-6,1,34531
2012-02-02 12:00:00,region-6,1,34378
2012-02-02 12:15:00,region-6,1,34234
2012-02-02 12:30:00,region-6,1,34100
2012-02-02 12:45:00,region-6,1,33984
2012-02-02 13:00:00,region-6,1,37935
2012-02-02 13:15:00,region-6,1,37789
2012-02-02 13:30:00,region-6,1,37638
2012-02-02 13:45:00,region-6,1,37503
2012-02-02 14:00:00,region-6,1,37347
2012-02-02 14:15:00,region-6,1,37195
2012-02-02 14:30:00,region-6,1,37051
2012-02-02 14:45:00,region-6,1,36870
2012-02-02 15:00:00,region-6,1,36725
2012-02-02 15:15:00,region-6,1,36547
2012-02-02 15:30:00,region-6,1,36394
2012-02-02 15:45:00,region-6,1,36239
2012-02-02 16:00:00,region-6,1,36099
2012-02-02 16:15:00,region-6,1,35991
2012-02-02 16:30:00,region-6,1,35866
2012-02-02 16:45:00,region-6,1,35732
2012-02-02 17:00:00,region-6,1,35612
2012-02-02 17:15:00,region-6,1,35468
2012-02-02 17:30:00,region-6,1,35309
2012-02-02 17:45:00,region-6,1,35162
2012-02-02 18:00:00,region-6,1,35023
2012-02-02 18:15:00,region-6,1,34889
2012-02-02 18:30:00,region-6,1,34749
2012-02-02 18:45:00,region-6,1,34604
2012-02-02 19:00:00,region-6,1,34510
2012-02-02 19:15:00,region-6,1,34368
2012-02-02 19:30:00,region-6,1,34206
2012-02-02 19:45:00,region-6,1,34060
2012-02-02 20:00:00,region-6,1,33922
2012-02-02 20:15:00,region-6,1,33785
2012-02-02 20:30:00,region-6,1,33648
2012-02-02 20:45:00,region-6,1,33505
2012-02-02 21:00:00,region-6,1,33390
2012-02-02 21:15:00,region-6,1,33244
2012-02-02 21:30:00,region-6,1,33113
2012-02-02 21:45:00,region-6,1,32998
2012-02-02 22:00:00,region-6,1,32878
2012-02-02 22:15:00,region-6,1,32742
2012-02-02 22:30:00,region-6,1,32611
2012-02-02 22:45:00,region-6,1,32468
2012-02-02 23:00:00,region-6,1,32306
2012-02-02 23:15:00,region-6,1,32187
2012-02-02 23:30:00,region-6,1,32071
2012-02-02 23:45:00,region-6,1,31943
2012-02-03 00:00:00,region-6,1,28423
2012-02-03 00:15:00,region-6,1,28300
2012-02-03 00:30:00,region-6,1,28166
2012-02-03 00:45:00,region-6,1,28047
2012-02-03 01:00:00,region-6,1,27954
2012-02-03 01:15:00,region-6,1,27838
2012-02-03 01:30:00,region-6,1,27720
2012-02-03 01:45:00,region-6,1,27625
2012-02-03 02:00:00,region-6,1,27515
2012-02-03 02:15:00,region-6,1,27402
2012-02-03 02:30:00,region-6,1,27264
2012-02-03 02:45:00,region-6,1,27164
2012-02-03 03:00:00,region-6,1,27061
2012-02-03 03:15:00,region-6,1,26961
2012-02-03 03:30:00,region-6,1,26841
2012-02-03 03:45:00,region-6,1,26745
2012-02-03 04:00:00,region-6,1,26648
2012-02-03 04:15:00,region-6,1,26542
2012-02-03 04:30:00,region-6,1,26447
2012-02-03 04:45:00,region-6,1,26357
2012-02-03 05:00:00,region-6,1,26261
2012-02-03 05:15:00,region-6,1,26164
2012-02-03 05:30:00,region-6,1,26074
2012-02-03 05:45:00,region-6,1,25970
2012-02-03 06:00:00,region-6,1,25861
2012-02-03 06:15:00,region-6,1,25739
2012-02-03 06:30:00,region-6,1,25658
2012-02-03 06:45:00,region-6,1,25550
2012-02-03 07:00:00,region-6,1,25440
2012-02-03 07:15:00,region-6,1,25348
2012-02-03 07:30:00,region-6,1,25257
2012-02-03 07:45:00,region-6,1,25140
2012-02-03 08:00:00,region-6,1,25059
2012-02-03 08:15:00,region-6,1,24955
2012-02-03 08:30:00,region-6,1,24861
2012-02-03 08:45:00,region-6,1,24766
2012-02-03 09:00:00,region-6,1,24670
2012-02-03 09:15:00,region-6,1,24577
2012-02-03 09:30:00,region-6,1,24472
2012-02-03 09:45:00,region-6,1,24397
2012-02-03 10:00:00,region-6,1,24297
2012-02-03 10:15:00,region-6,1,24208
2012-02-03 10:30:00,region-6,1,24104
2012-02-03 10:45:00,region-6,1,24010
2012-02-03 11:00:00,region-6,1,23917
2012-02-03 11:15:00,region-6,1,23812
2012-02-03 11:30:00,region-6,1,23706
2012-02-03 11:45:00,region-6,1,23627
2012-02-03 12:00:00,region-6,1,23534
2012-02-03 12:15:00,region-6,1,23456
2012-02-03 12:30:00,region-6,1,23348
2012-02-03 12:45:00,region-6,1,23251
2012-02-03 13:00:00,region-6,1,25943
2012-02-03 13:15:00,region-6,1,25828
2012-02-03 13:30:00,region-6,1,25702
2012-02-03 13:45:00,region-6,1,25595
2012-02-03 14:00:00,region-6,1,25504
2012-02-03 14:15:00,region-6,1,25400
2012-02-03 14:30:00,region-6,1,25322
2012-02-03 14:45:00,region-6,1,25228
2012-02-03 15:00:00,region-6,1,25103
2012-02-03 15:15:00,region-6,1,24989
2012-02-03 15:30:00,region-6,1,24899
2012-02-03 15:45:00,region-6,1,24796
2012-02-03 16:00:00,region-6,1,24699
2012-02-03 16:15:00,region-6,1,24606
2012-02-03 16:30:00,region-6,1,24509
2012-02-03 16:45:00,region-6,1,24418
2012-02-03 17:00:00,region-6,1,24309
2012-02-03 17:15:00,region-6,1,24205
2012-02-03 17:30:00,region-6,1,24108
2012-02-03 17:45:00,region-6,1,24009
2012-02-03 18:00:00,region-6,1,23923
2012-02-03 18:15:00,region-6,1,23854
2012-02-03 18:30:00,region-6,1,23756
2012-02-03 18:45:00,region-6,1,23662
2012-02-03 19:00:00,region-6,1,23563
2012-02-03 19:15:00,region-6,1,23478
2012-02-03 19:30:00,region-6,1,23383
2012-02-03 19:45:00,region-6,1,23314
2012-02-03 20:00:00,region-6,1,23234
2012-02-03 20:15:00,region-6,1,23122
2012-02-03 20:30:00,region-6,1,23018
2012-02-03 20:45:00,region-6,1,22924
2012-02-03 21:00:00,region-6,1,22828
2012-02-03 21:15:00,region-6,1,22752
2012-02-03 21:30:00,region-6,1,22677
2012-02-03 21:45:00,region-6,1,22578
2012-02-03 22:00:00,region-6,1,22497
2012-02-03 22:15:00,region-6,1,22394
2012-02-03 22:30:00,region-6,1,22307
2012-02-03 22:45:00,region-6,1,22229
2012-02-03 23:00:00,region-6,1,22151
2012-02-03 23:15:00,region-6,1,22074
2012-02-03 23:30:00,region-6,1,21979
2012-02-03 23:45:00,region-6,1,21880
2012-02-04 00:00:00,region-6,1,19462
2012-02-04 00:15:00,region-6,1,19374
2012-02-04 00:30:00,region-6,1,19303
2012-02-04 00:45:00,region-6,1,19223
2012-02-04 01:00:00,region-6,1,19139
2012-02-04 01:15:00,region-6,1,19047
2012-02-04 01:30:00,region-6,1,18976
2012-02-04 01:45:00,region-6,1,18900
2012-02-04 02:00:00,region-6,1,18816
2012-02-04 02:15:00,region-6,1,18750
2012-02-04 02:30:00,region-6,1,18677
2012-02-04 02:45:00,region-6,1,18610
2012-02-04 03:00:00,region-6,1,18538
2012-02-04 03:15:00,region-6,1,18458
2012-02-04 03:30:00,region-6,1,18384
2012-02-04 03:45:00,region-6,1,18319
2012-02-04 04:00:00,region-6,1,18238
2012-02-04 04:15:00,region-6,1,18174
2012-02-04 04:30:00,region-6,1,18103
2012-02-04 04:45:00,region-6,1,18030
2012-02-04 05:00:00,region-6,1,17964
2012-02-04 05:15:00,region-6,1,17904
2012-02-04 05:30:00,region-6,1,17835
2012-02-04 05:45:00,region-6,1,17762
2012-02-04 06:00:00,region-6,1,17683
2012-02-04 06:15:00,region-6,1,17620
2012-02-04 06:30:00,region-6,1,17548
2012-02-04 06:45:00,region-6,1,17482
2012-02-04 07:00:00,region-6,1,17403
2012-02-04 07:15:00,region-6,1,17339
2012-02-04 07:30:00,region-6,1,17258
2012-02-04 07:45:00,region-6,1,17174
2012-02-04 08:00:00,region-6,1,17118
2012-02-02 08:15:00,region-7,1,36273
2012-02-02 08:30:00,region-7,1,36088
2012-02-02 08:45:00,region-7,1,35912
2012-02-02 09:00:00,region-7,1,35760
2012-02-02 09:15:00,region-7,1,35606
2012-02-02 09:30:00,region-7,1,35456
2012-02-02 09:45:00,region-7,1,35316
2012-02-02 10:00:00,region-7,1,35170
2012-02-02 10:15:00,region-7,1,35018
2012-02-02 10:30:00,region-7,1,34900
2012-02-02 10:45:00,region-7,1,34753
2012-02-02 11:00:00,region-7,1,37534
2012-02-02 11:15:00,region-7,1,37379
2012-02-02 11:30:00,region-7,1,37227
2012-02-02 11:45:00,region-7,1,37054
2012-02-02 12:00:00,region-7,1,38090
2012-02-02 12:15:00,region-7,1,37957
2012-02-02 12:30:00,region-7,1,37809
2012-02-02 12:45:00,region-7,1,37650
2012-02-02 13:00:00,region-7,1,37519
2012-02-02 13:15:00,region-7,1,37386
2012-02-02 13:30:00,region-7,1,37250
2012-02-02 13:45:00,region-7,1,37112
2012-02-02 14:00:00,region-7,1,36985
2012-02-02 14:15:00,region-7,1,36823
2012-02-02 14:30:00,region-7,1,36665
2012-02-02 14:45:00,region-7,1,36544
2012-02-02 15:00:00,region-7,1,36367
2012-02-02 15:15:00,region-7,1,36203
2012-02-02 15:30:00,region-7,1,36059
2012-02-02 15:45:00,region-7,1,35911
2012-02-02 16:00:00,region-7,1,35800
2012-02-02 16:15:00,region-7,1,35661
2012-02-02 16:30:00,region-7,1,35533
2012-02-02 16:45:00,region-7,1,35407
2012-02-02 17:00:00,region-7,1,35292
2012-02-02 17:15:00,region-7,1,35142
