businessunit,healthtime,a1,a2,a3,a4,a5,p1,p2,p3,p4,p5
region-45,2012-02-04 00:00:00,5227,12,104,26,46,2872,1835,574,106,28
region-45,2012-02-04 00:15:00,5212,5,113,28,50,2854,1840,576,109,29
region-45,2012-02-04 00:30:00,5202,8,112,26,66,2840,1857,571,117,29
region-45,2012-02-04 00:45:00,5223,7,104,26,53,2826,1853,589,116,29
region-45,2012-02-04 01:00:00,4340,4,0,0,0,2268,1495,469,89,23
region-45,2012-02-04 01:15:00,4342,3,0,0,0,2259,1497,477,89,23
region-45,2012-02-04 01:30:00,4341,7,0,0,0,2251,1502,478,94,23
region-45,2012-02-04 01:45:00,4339,5,0,0,0,2231,1514,480,96,23
region-45,2012-02-04 02:00:00,4343,1,0,0,0,2226,1512,484,98,24
region-45,2012-02-04 02:15:00,4338,8,0,0,0,2209,1524,487,101,25
region-45,2012-02-04 02:30:00,4340,6,0,0,0,2198,1531,490,102,25
region-45,2012-02-04 02:45:00,4338,5,0,0,0,2186,1532,496,104,25
region-45,2012-02-04 03:00:00,4338,3,0,0,0,2176,1533,500,106,26
region-45,2012-02-04 03:15:00,4338,5,0,0,0,2163,1540,507,105,28
region-45,2012-02-04 03:30:00,4338,6,0,0,0,2158,1540,511,107,28
region-45,2012-02-04 03:45:00,4332,9,0,0,0,2151,1540,513,110,27
region-45,2012-02-04 04:00:00,4334,5,0,0,0,2142,1541,513,116,27
region-45,2012-02-04 04:15:00,4333,7,0,0,0,2131,1544,519,117,29
region-45,2012-02-04 04:30:00,4340,3,0,0,0,2124,1550,517,122,30
region-45,2012-02-04 04:45:00,4339,4,0,0,0,2112,1557,519,125,30
region-45,2012-02-04 05:00:00,4339,5,0,0,0,2100,1557,531,126,30
region-45,2012-02-04 05:15:00,4342,2,0,0,0,2092,1560,535,127,30
region-45,2012-02-04 05:30:00,4344,4,0,0,0,2086,1565,537,130,30
region-45,2012-02-04 05:45:00,4346,2,0,0,0,2079,1566,542,131,30
region-45,2012-02-04 06:00:00,4347,2,0,0,0,2068,1573,547,131,30
region-45,2012-02-04 06:15:00,4346,5,0,0,0,2060,1573,556,131,31
region-45,2012-02-04 06:30:00,4347,3,0,0,0,2048,1573,566,132,31
region-45,2012-02-04 06:45:00,4342,5,0,0,0,2037,1574,571,134,31
region-45,2012-02-04 07:00:00,4340,5,0,0,0,2031,1576,573,134,31
region-45,2012-02-04 07:15:00,4343,5,0,0,0,2027,1572,584,133,32
region-45,2012-02-04 07:30:00,4342,1,0,0,0,2018,1575,584,134,32
region-45,2012-02-04 07:45:00,4345,3,0,0,0,2015,1573,592,134,34
region-45,2012-02-04 08:00:00,4343,5,0,0,0,2003,1579,592,140,34
region-46,2012-02-02 08:15:00,4313,2,0,0,0,4298,17,0,0,0
region-46,2012-02-02 08:30:00,4305,8,0,0,0,4280,33,0,0,0
region-46,2012-02-02 08:45:00,4300,6,0,0,0,4254,52,0,0,0
region-46,2012-02-02 09:00:00,4300,4,0,0,0,4238,65,1,0,0
region-46,2012-02-02 09:15:00,4301,2,0,0,0,4228,74,1,0,0
region-46,2012-02-02 09:30:00,4301,4,0,0,0,4214,90,1,0,0
region-46,2012-02-02 09:45:00,4298,5,0,0,0,4195,107,1,0,0
region-46,2012-02-02 10:00:00,4301,2,0,0,0,4184,117,2,0,0
region-46,2012-02-02 10:15:00,4302,7,0,0,0,4172,134,3,0,0
region-46,2012-02-02 10:30:00,4299,6,0,0,0,4153,148,4,0,0
region-46,2012-02-02 10:45:00,4302,3,0,0,0,4137,164,4,0,0
region-46,2012-02-02 11:00:00,4301,3,0,0,0,4117,183,4,0,0
region-46,2012-02-02 11:15:00,4297,7,0,0,0,4095,204,5,0,0
region-46,2012-02-02 11:30:00,4299,3,0,0,0,4075,220,7,0,0
region-46,2012-02-02 11:45:00,4300,3,0,0,0,4063,232,8,0,0
region-46,2012-02-02 12:00:00,4299,5,0,0,0,4052,243,9,0,0
region-46,2012-02-02 12:15:00,4298,5,0,0,0,4032,261,10,0,0
region-46,2012-02-02 12:30:00,4296,6,0,0,0,4016,275,11,0,0
region-46,2012-02-02 12:45:00,4300,2,0,0,0,3998,292,12,0,0
region-46,2012-02-02 13:00:00,4299,3,0,0,0,3982,305,15,0,0
region-46,2012-02-02 13:15:00,4306,3,0,0,0,3972,317,20,0,0
region-46,2012-02-02 13:30:00,4302,5,0,0,0,3955,332,20,0,0
region-46,2012-02-02 13:45:00,4300,4,0,0,0,3934,349,21,0,0
region-46,2012-02-02 14:00:00,4409,2,5,5,6,4032,372,22,1,0
region-46,2012-02-02 14:15:00,4407,6,7,2,7,4016,389,23,1,0
region-46,2012-02-02 14:30:00,4393,7,16,3,10,4000,401,27,1,0
region-46,2012-02-02 14:45:00,4401,3,13,3,2,3978,416,27,1,0
region-46,2012-02-02 15:00:00,5221,4,113,25,51,4838,544,31,1,0
region-46,2012-02-02 15:15:00,5189,10,121,29,67,4823,557,35,1,0
region-46,2012-02-02 15:30:00,5203,4,114,28,63,4799,573,39,1,0
region-46,2012-02-02 15:45:00,5214,8,111,30,53,4780,594,41,1,0
region-46,2012-02-02 16:00:00,5190,6,125,29,64,4759,610,44,1,0
region-46,2012-02-02 16:15:00,5179,7,123,32,73,4748,620,45,1,0
region-46,2012-02-02 16:30:00,5199,3,124,30,61,4735,633,48,1,0
region-46,2012-02-02 16:45:00,5206,5,112,26,71,4724,643,52,1,0
region-46,2012-02-02 17:00:00,5234,9,99,23,57,4708,659,54,1,0
region-46,2012-02-02 17:15:00,5220,9,111,31,44,4675,680,59,1,0
region-46,2012-02-02 17:30:00,5233,3,97,34,45,4656,690,65,1,0
region-46,2012-02-02 17:45:00,5214,5,111,29,55,4648,697,68,1,0
region-46,2012-02-02 18:00:00,5210,4,107,28,72,4639,713,68,1,0
region-46,2012-02-02 18:15:00,5212,4,118,31,56,4626,718,75,2,0
region-46,2012-02-02 18:30:00,5211,5,113,27,64,4611,729,77,3,0
region-46,2012-02-02 18:45:00,5215,6,109,21,66,4596,737,81,3,0
region-46,2012-02-02 19:00:00,5198,4,113,25,75,4576,752,84,3,0
region-46,2012-02-02 19:15:00,5196,7,129,27,59,4564,767,84,3,0
region-46,2012-02-02 19:30:00,5219,2,113,27,56,4550,775,89,3,0
region-46,2012-02-02 19:45:00,5208,6,121,19,68,4534,792,93,3,0
region-46,2012-02-02 20:00:00,5201,7,126,29,57,4520,803,94,3,0
region-46,2012-02-02 20:15:00,5215,9,107,32,53,4495,822,96,3,0
region-46,2012-02-02 20:30:00,5204,6,100,33,69,4485,827,97,3,0
region-46,2012-02-02 20:45:00,5197,12,114,21,68,4462,845,101,4,0
region-46,2012-02-02 21:00:00,5200,9,122,23,56,4441,861,104,4,0
region-46,2012-02-02 21:15:00,5199,3,113,41,52,4419,875,110,4,0
region-46,2012-02-02 21:30:00,5201,6,110,30,66,4406,888,115,4,0
region-46,2012-02-02 21:45:00,5225,2,102,35,55,4401,894,120,4,0
region-46,2012-02-02 22:00:00,5212,11,109,29,61,4387,909,122,4,0
region-46,2012-02-02 22:15:00,5211,5,110,28,60,4359,924,125,6,0
region-46,2012-02-02 22:30:00,5205,6,113,32,60,4350,929,131,6,0
region-46,2012-02-02 22:45:00,5217,7,118,25,50,4333,942,136,6,0
region-46,2012-02-02 23:00:00,5232,5,106,23,51,4311,960,140,6,0
region-46,2012-02-02 23:15:00,5208,4,118,29,56,4293,971,145,6,0
region-46,2012-02-02 23:30:00,5205,3,107,40,66,4277,987,151,6,0
region-46,2012-02-02 23:45:00,5173,6,138,39,66,4259,1002,155,6,0
region-46,2012-02-03 00:00:00,5206,7,110,32,64,4245,1010,158,6,0
region-46,2012-02-03 00:15:00,5217,3,90,37,69,4226,1018,166,6,0
region-46,2012-02-03 00:30:00,5222,4,97,28,67,4213,1028,171,6,0
region-46,2012-02-03 00:45:00,5228,5,106,21,62,4200,1041,175,6,0
region-46,2012-02-03 01:00:00,5119,7,99,24,50,4090,1030,173,6,0
region-46,2012-02-03 01:15:00,5117,14,113,17,35,4065,1051,174,6,0
region-46,2012-02-03 01:30:00,5097,6,102,30,52,4037,1067,174,9,0
region-46,2012-02-03 01:45:00,5118,8,89,26,48,4023,1082,175,9,0
region-46,2012-02-03 02:00:00,4294,7,0,0,0,3275,868,151,7,0
region-46,2012-02-03 02:15:00,4295,5,0,0,0,3264,875,152,9,0
region-46,2012-02-03 02:30:00,4293,6,0,0,0,3243,892,154,10,0
region-46,2012-02-03 02:45:00,4293,7,0,0,0,3235,896,159,10,0
region-46,2012-02-03 03:00:00,4295,3,0,0,0,3224,903,161,10,0
region-46,2012-02-03 03:15:00,4300,5,0,0,0,3217,913,163,12,0
region-46,2012-02-03 03:30:00,4303,1,0,0,0,3204,925,162,13,0
region-46,2012-02-03 03:45:00,4303,4,0,0,0,3197,930,166,14,0
region-46,2012-02-03 04:00:00,4306,3,0,0,0,3185,940,169,15,0
region-46,2012-02-03 04:15:00,4302,5,0,0,0,3174,943,174,15,1
region-46,2012-02-03 04:30:00,4304,3,0,0,0,3156,957,177,16,1
region-46,2012-02-03 04:45:00,4305,2,0,0,0,3140,971,178,17,1
region-46,2012-02-03 05:00:00,4304,5,0,0,0,3132,975,182,19,1
region-46,2012-02-03 05:15:00,4302,4,0,0,0,3116,976,191,22,1
region-46,2012-02-03 05:30:00,4298,6,0,0,0,3102,983,195,23,1
region-46,2012-02-03 05:45:00,4301,2,0,0,0,3094,987,198,23,1
region-46,2012-02-03 06:00:00,4298,5,0,0,0,3083,995,201,23,1
region-46,2012-02-03 06:15:00,4301,3,0,0,0,3081,995,203,24,1
region-46,2012-02-03 06:30:00,4300,3,0,0,0,3064,1010,203,25,1
region-46,2012-02-03 06:45:00,4302,5,0,0,0,3050,1025,204,27,1
region-46,2012-02-03 07:00:00,4301,4,0,0,0,3034,1035,207,28,1
region-46,2012-02-03 07:15:00,4301,3,0,0,0,3020,1043,212,28,1
region-46,2012-02-03 07:30:00,4303,1,0,0,0,3010,1050,215,28,1
region-46,2012-02-03 07:45:00,4303,2,0,0,0,2998,1055,222,29,1
region-46,2012-02-03 08:00:00,4306,3,0,0,0,2986,1067,225,30,1
region-46,2012-02-03 08:15:00,4303,6,0,0,0,2975,1073,230,30,1
region-46,2012-02-03 08:30:00,4302,3,0,0,0,2968,1073,233,30,1
region-46,2012-02-03 08:45:00,4303,2,0,0,0,2959,1075,239,31,1
region-46,2012-02-03 09:00:00,4303,3,0,0,0,2947,1084,243,31,1
region-46,2012-02-03 09:15:00,4301,5,0,0,0,2930,1100,244,31,1
region-46,2012-02-03 09:30:00,4296,9,0,0,0,2915,1105,252,32,1
region-46,2012-02-03 09:45:00,4299,3,0,0,0,2899,1116,253,32,2
region-46,2012-02-03 10:00:00,4299,4,0,0,0,2890,1123,255,32,3
region-46,2012-02-03 10:15:00,4297,7,0,0,0,2873,1135,261,31,4
region-46,2012-02-03 10:30:00,4297,5,0,0,0,2860,1141,267,30,4
region-46,2012-02-03 10:45:00,4300,3,0,0,0,2851,1145,271,32,4
region-46,2012-02-03 11:00:00,4302,4,0,0,0,2849,1143,277,33,4
region-46,2012-02-03 11:15:00,4301,5,0,0,0,2834,1152,283,33,4
region-46,2012-02-03 11:30:00,4300,3,0,0,0,2817,1162,287,33,4
region-46,2012-02-03 11:45:00,4301,3,0,0,0,2802,1174,289,34,5
region-46,2012-02-03 12:00:00,4302,2,0,0,0,2791,1179,294,35,5
region-46,2012-02-03 12:15:00,4302,6,0,0,0,2782,1183,300,38,5
region-46,2012-02-03 12:30:00,4303,2,0,0,0,2771,1186,303,40,5
region-46,2012-02-03 12:45:00,4305,4,0,0,0,2763,1195,305,41,5
region-46,2012-02-03 13:00:00,4307,2,0,0,0,2756,1198,307,42,6
region-46,2012-02-03 13:15:00,4307,3,0,0,0,2738,1212,310,44,6
region-46,2012-02-03 13:30:00,4306,2,0,0,0,2724,1220,313,44,7
region-46,2012-02-03 13:45:00,4306,3,0,0,0,2717,1225,316,44,7
region-46,2012-02-03 14:00:00,4399,9,12,2,8,2773,1273,330,45,9
region-46,2012-02-03 14:15:00,4399,1,14,4,6,2756,1277,337,44,10
region-46,2012-02-03 14:30:00,4402,5,11,1,8,2749,1281,342,45,10
region-46,2012-02-03 14:45:00,4406,4,11,2,2,2742,1282,344,47,10
region-46,2012-02-03 15:00:00,5219,8,103,20,65,3310,1595,434,64,12
region-46,2012-02-03 15:15:00,5214,7,108,27,56,3293,1606,436,65,12
region-46,2012-02-03 15:30:00,5194,5,119,31,61,3277,1610,443,68,12
region-46,2012-02-03 15:45:00,5208,7,113,23,59,3256,1626,445,71,12
region-46,2012-02-03 16:00:00,5204,9,127,28,47,3250,1634,444,73,14
region-46,2012-02-03 16:15:00,5198,6,123,25,60,3237,1638,446,77,14
region-46,2012-02-03 16:30:00,5187,10,137,28,50,3227,1641,452,78,14
region-46,2012-02-03 16:45:00,5214,7,98,26,62,3207,1653,451,82,14
region-46,2012-02-03 17:00:00,5206,10,116,30,54,3196,1664,458,84,14
region-46,2012-02-03 17:15:00,5183,3,133,29,65,3180,1671,463,85,14
region-46,2012-02-03 17:30:00,5220,3,105,35,55,3172,1681,466,85,14
region-46,2012-02-03 17:45:00,5214,3,105,25,73,3164,1682,470,90,14
region-46,2012-02-03 18:00:00,5208,5,114,33,63,3156,1685,477,90,15
region-46,2012-02-03 18:15:00,5212,8,120,27,56,3142,1691,481,94,15
region-46,2012-02-03 18:30:00,5211,7,108,31,59,3128,1696,481,94,17
region-46,2012-02-03 18:45:00,5223,4,116,23,52,3112,1702,492,95,17
region-46,2012-02-03 19:00:00,5189,5,125,31,72,3095,1714,500,96,17
region-46,2012-02-03 19:15:00,5221,7,110,28,54,3085,1713,508,97,17
region-46,2012-02-03 19:30:00,5221,5,113,23,54,3062,1723,516,98,17
region-46,2012-02-03 19:45:00,5214,2,106,33,63,3055,1725,518,103,17
region-46,2012-02-03 20:00:00,5209,8,118,30,58,3044,1737,520,105,17
region-46,2012-02-03 20:15:00,5243,6,96,21,54,3032,1737,529,105,17
region-46,2012-02-03 20:30:00,5211,5,99,41,60,3023,1738,527,110,18
region-46,2012-02-03 20:45:00,5214,6,109,22,64,3012,1746,527,111,19
region-46,2012-02-03 21:00:00,5210,8,110,27,59,3000,1750,534,111,19
region-46,2012-02-03 21:15:00,5210,10,119,19,56,2990,1755,539,110,20
region-46,2012-02-03 21:30:00,5188,10,122,30,64,2979,1765,540,111,19
region-46,2012-02-03 21:45:00,5226,11,93,21,59,2960,1773,545,113,19
region-46,2012-02-03 22:00:00,5182,5,113,32,73,2953,1766,552,115,19
region-46,2012-02-03 22:15:00,5213,7,116,18,57,2949,1765,559,118,20
region-46,2012-02-03 22:30:00,5186,10,118,22,76,2938,1766,568,118,22
region-46,2012-02-03 22:45:00,5188,6,119,28,69,2922,1772,573,121,22
region-46,2012-02-03 23:00:00,5203,10,114,29,55,2912,1779,574,124,22
region-46,2012-02-03 23:15:00,5214,3,113,17,63,2902,1783,575,128,22
region-46,2012-02-03 23:30:00,5223,9,94,26,60,2899,1780,580,131,22
region-46,2012-02-03 23:45:00,5222,9,95,25,61,2886,1786,581,137,22
region-46,2012-02-04 00:00:00,5187,7,130,28,59,2875,1791,584,138,23
region-46,2012-02-04 00:15:00,5206,7,112,35,50,2868,1793,588,136,25
region-46,2012-02-04 00:30:00,5213,5,104,30,56,2854,1803,589,136,26
region-46,2012-02-04 00:45:00,5241,4,86,19,65,2843,1817,592,137,26
region-46,2012-02-04 01:00:00,5100,8,110,28,49,2766,1789,578,137,25
region-46,2012-02-04 01:15:00,5105,5,89,34,60,2750,1791,588,139,25
region-46,2012-02-04 01:30:00,5107,8,91,25,62,2741,1793,593,139,27
region-46,2012-02-04 01:45:00,5117,2,102,22,51,2722,1801,603,141,27
region-46,2012-02-04 02:00:00,4298,8,0,0,0,2222,1464,482,116,22
region-46,2012-02-04 02:15:00,4300,5,0,0,0,2219,1456,492,116,22
region-46,2012-02-04 02:30:00,4303,3,0,0,0,2214,1451,502,116,23
region-46,2012-02-04 02:45:00,4304,2,0,0,0,2204,1449,512,118,23
region-46,2012-02-04 03:00:00,4303,3,0,0,0,2200,1447,516,119,24
region-46,2012-02-04 03:15:00,4297,9,0,0,0,2192,1448,522,119,25
region-46,2012-02-04 03:30:00,4298,3,0,0,0,2179,1453,523,121,25
region-46,2012-02-04 03:45:00,4303,0,0,0,0,2172,1454,530,121,26
region-46,2012-02-04 04:00:00,4300,6,0,0,0,2165,1455,537,123,26
region-46,2012-02-04 04:15:00,4300,4,0,0,0,2161,1455,538,123,27
region-46,2012-02-04 04:30:00,4296,9,0,0,0,2155,1457,538,128,27
region-46,2012-02-04 04:45:00,4296,5,0,0,0,2144,1460,540,129,28
region-46,2012-02-04 05:00:00,4298,4,0,0,0,2143,1458,541,132,28
region-46,2012-02-04 05:15:00,4297,8,0,0,0,2138,1459,546,134,28
region-46,2012-02-04 05:30:00,4292,6,0,0,0,2127,1458,549,135,29
region-46,2012-02-04 05:45:00,4296,4,0,0,0,2120,1459,556,136,29
region-46,2012-02-04 06:00:00,4297,7,0,0,0,2114,1462,562,137,29
region-46,2012-02-04 06:15:00,4294,8,0,0,0,2108,1466,560,139,29
region-46,2012-02-04 06:30:00,4292,7,0,0,0,2091,1470,568,141,29
region-46,2012-02-04 06:45:00,4288,7,0,0,0,2079,1471,575,141,29
region-46,2012-02-04 07:00:00,4291,4,0,0,0,2070,1475,576,144,30
region-46,2012-02-04 07:15:00,4298,5,0,0,0,2066,1481,581,144,31
region-46,2012-02-04 07:30:00,4298,4,0,0,0,2063,1476,586,145,32
region-46,2012-02-04 07:45:00,4296,7,0,0,0,2057,1476,590,147,33
region-46,2012-02-04 08:00:00,4299,1,0,0,0,2049,1475,592,149,35
region-47,2012-02-02 08:15:00,4335,6,0,0,0,4317,24,0,0,0
region-47,2012-02-02 08:30:00,4329,6,0,0,0,4301,34,0,0,0
region-47,2012-02-02 08:45:00,4328,1,0,0,0,4280,49,0,0,0
region-47,2012-02-02 09:00:00,4325,7,0,0,0,4268,63,1,0,0
region-47,2012-02-02 09:15:00,4324,4,0,0,0,4249,78,1,0,0
region-47,2012-02-02 09:30:00,4322,4,0,0,0,4223,101,2,0,0
region-47,2012-02-02 09:45:00,4325,3,0,0,0,4213,112,3,0,0
region-47,2012-02-02 10:00:00,4331,1,0,0,0,4203,126,3,0,0
region-47,2012-02-02 10:15:00,4333,2,0,0,0,4194,138,3,0,0
region-47,2012-02-02 10:30:00,4334,1,0,0,0,4177,155,2,1,0
region-47,2012-02-02 10:45:00,4326,12,0,0,0,4164,171,2,1,0
region-47,2012-02-02 11:00:00,4321,6,0,0,0,4141,183,2,1,0
region-47,2012-02-02 11:15:00,4319,6,0,0,0,4120,202,2,1,0
region-47,2012-02-02 11:30:00,4322,5,0,0,0,4103,219,4,1,0
region-47,2012-02-02 11:45:00,4325,1,0,0,0,4083,237,5,1,0
region-47,2012-02-02 12:00:00,4325,6,0,0,0,4075,249,6,1,0
region-47,2012-02-02 12:15:00,4328,5,0,0,0,4061,263,8,1,0
region-47,2012-02-02 12:30:00,4324,6,0,0,0,4044,277,8,1,0
region-47,2012-02-02 12:45:00,4323,3,0,0,0,4023,294,8,1,0
region-47,2012-02-02 13:00:00,4326,4,0,0,0,4009,310,10,1,0
region-47,2012-02-02 13:15:00,4332,2,0,0,0,3987,336,10,1,0
region-47,2012-02-02 13:30:00,4330,5,0,0,0,3968,356,10,1,0
region-47,2012-02-02 13:45:00,4326,7,0,0,0,3948,374,10,1,0
region-47,2012-02-02 14:00:00,4325,2,0,0,0,3930,383,13,1,0
region-47,2012-02-02 14:15:00,4323,7,0,0,0,3919,395,15,1,0
region-47,2012-02-02 14:30:00,4323,7,0,0,0,3903,411,15,1,0
region-47,2012-02-02 14:45:00,4321,6,0,0,0,3886,424,16,1,0
region-47,2012-02-02 15:00:00,5191,8,104,27,63,4828,539,25,1,0
region-47,2012-02-02 15:15:00,5197,6,114,26,47,4805,557,27,1,0
region-47,2012-02-02 15:30:00,5191,7,103,33,59,4782,581,28,2,0
region-47,2012-02-02 15:45:00,5180,2,112,24,76,4773,590,28,3,0
region-47,2012-02-02 16:00:00,5192,5,121,25,55,4759,606,30,3,0
region-47,2012-02-02 16:15:00,5204,3,104,27,60,4738,623,34,3,0
region-47,2012-02-02 16:30:00,5181,8,119,28,64,4725,637,35,3,0
region-47,2012-02-02 16:45:00,5179,5,108,31,72,4700,654,38,3,0
region-47,2012-02-02 17:00:00,5180,7,127,29,56,4682,671,43,3,0
region-47,2012-02-02 17:15:00,5192,4,119,33,51,4661,690,45,3,0
region-47,2012-02-02 17:30:00,5224,2,90,25,58,4645,704,47,3,0
region-47,2012-02-02 17:45:00,5231,6,86,22,53,4622,722,51,3,0
region-47,2012-02-02 18:00:00,5164,9,122,32,68,4604,735,53,3,0
region-47,2012-02-02 18:15:00,5171,7,113,34,68,4585,750,55,3,0
region-47,2012-02-02 18:30:00,5191,7,115,24,56,4569,763,58,3,0
region-47,2012-02-02 18:45:00,5195,7,107,32,51,4553,773,63,3,0
region-47,2012-02-02 19:00:00,5156,7,121,28,80,4538,785,66,3,0
region-47,2012-02-02 19:15:00,5185,9,112,26,56,4509,809,66,4,0
region-47,2012-02-02 19:30:00,5220,5,89,31,49,4496,823,71,4,0
region-47,2012-02-02 19:45:00,5171,12,107,26,77,4475,838,76,4,0
region-47,2012-02-02 20:00:00,5207,2,105,26,51,4452,858,78,3,0
region-47,2012-02-02 20:15:00,5191,8,107,28,61,4433,877,82,3,0
region-47,2012-02-02 20:30:00,5187,4,112,24,67,4407,900,84,3,0
region-47,2012-02-02 20:45:00,5211,6,89,28,63,4384,920,88,5,0
region-47,2012-02-02 21:00:00,5201,9,95,26,65,4362,937,92,5,0
region-47,2012-02-02 21:15:00,5189,12,100,29,63,4338,955,95,5,0
region-47,2012-02-02 21:30:00,5167,3,122,26,71,4322,960,101,6,0
region-47,2012-02-02 21:45:00,5192,4,104,36,60,4316,968,105,7,0
region-47,2012-02-02 22:00:00,5195,4,110,38,54,4302,981,109,9,0
region-47,2012-02-02 22:15:00,5218,5,105,23,52,4284,999,110,10,0
region-47,2012-02-02 22:30:00,5193,5,125,29,48,4256,1017,117,10,0
region-47,2012-02-02 22:45:00,5170,5,124,31,67,4237,1027,122,11,0
region-47,2012-02-02 23:00:00,5188,4,118,20,65,4219,1041,124,11,0
region-47,2012-02-02 23:15:00,5178,3,112,30,74,4199,1058,129,11,0
region-47,2012-02-02 23:30:00,5164,8,133,25,70,4178,1076,135,11,0
region-47,2012-02-02 23:45:00,5196,7,110,23,62,4156,1093,137,12,0
region-47,2012-02-03 00:00:00,5203,8,90,30,62,4127,1112,141,13,0
region-47,2012-02-03 00:15:00,5202,8,96,18,71,4110,1128,144,13,0
region-47,2012-02-03 00:30:00,5201,4,107,32,50,4089,1142,150,13,0
region-47,2012-02-03 00:45:00,5181,14,105,29,67,4079,1152,152,13,0
region-47,2012-02-03 01:00:00,5180,5,112,31,61,4044,1171,160,14,0
region-47,2012-02-03 01:15:00,5195,7,101,22,69,4027,1190,163,14,0
region-47,2012-02-03 01:30:00,5201,8,102,30,51,4007,1205,166,14,0
region-47,2012-02-03 01:45:00,5174,7,120,24,67,3997,1207,173,15,0
region-47,2012-02-03 02:00:00,4325,4,0,0,0,3185,1001,133,10,0
region-47,2012-02-03 02:15:00,4326,6,0,0,0,3180,1004,136,12,0
region-47,2012-02-03 02:30:00,4327,1,0,0,0,3163,1015,136,14,0
region-47,2012-02-03 02:45:00,4325,5,0,0,0,3147,1025,143,15,0
region-47,2012-02-03 03:00:00,4325,6,0,0,0,3134,1036,146,15,0
region-47,2012-02-03 03:15:00,4330,1,0,0,0,3116,1053,147,15,0
region-47,2012-02-03 03:30:00,4328,6,0,0,0,3112,1058,149,15,0
region-47,2012-02-03 03:45:00,4331,3,0,0,0,3102,1063,154,15,0
region-47,2012-02-03 04:00:00,4334,0,0,0,0,3090,1069,158,17,0
region-47,2012-02-03 04:15:00,4334,3,0,0,0,3082,1073,164,18,0
region-47,2012-02-03 04:30:00,4333,2,0,0,0,3069,1084,162,20,0
region-47,2012-02-03 04:45:00,4335,1,0,0,0,3049,1101,165,21,0
region-47,2012-02-03 05:00:00,4326,10,0,0,0,3030,1116,169,21,0
region-47,2012-02-03 05:15:00,4321,6,0,0,0,3013,1116,177,21,0
region-47,2012-02-03 05:30:00,4324,4,0,0,0,3001,1125,181,21,0
region-47,2012-02-03 05:45:00,4323,5,0,0,0,2985,1137,184,22,0
region-47,2012-02-03 06:00:00,4321,6,0,0,0,2974,1145,186,22,0
region-47,2012-02-03 06:15:00,4326,3,0,0,0,2971,1147,186,25,0
region-47,2012-02-03 06:30:00,4325,5,0,0,0,2966,1147,190,27,0
region-47,2012-02-03 06:45:00,4329,4,0,0,0,2958,1153,194,28,0
region-47,2012-02-03 07:00:00,4325,7,0,0,0,2942,1165,197,28,0
region-47,2012-02-03 07:15:00,4324,5,0,0,0,2931,1170,200,27,1
region-47,2012-02-03 07:30:00,4323,4,0,0,0,2921,1174,204,27,1
region-47,2012-02-03 07:45:00,4325,6,0,0,0,2913,1180,210,27,1
region-47,2012-02-03 08:00:00,4320,7,0,0,0,2895,1188,213,30,1
region-47,2012-02-03 08:15:00,4324,2,0,0,0,2881,1198,215,30,2
region-47,2012-02-03 08:30:00,4324,6,0,0,0,2873,1206,218,31,2
region-47,2012-02-03 08:45:00,4321,5,0,0,0,2861,1209,223,31,2
region-47,2012-02-03 09:00:00,4321,6,0,0,0,2847,1218,227,33,2
region-47,2012-02-03 09:15:00,4324,3,0,0,0,2837,1222,232,34,2
region-47,2012-02-03 09:30:00,4323,7,0,0,0,2829,1231,234,34,2
region-47,2012-02-03 09:45:00,4324,6,0,0,0,2818,1237,239,33,3
region-47,2012-02-03 10:00:00,4324,1,0,0,0,2798,1251,239,34,3
region-47,2012-02-03 10:15:00,4328,7,0,0,0,2798,1259,240,34,4
region-47,2012-02-03 10:30:00,4324,4,0,0,0,2782,1261,247,34,4
region-47,2012-02-03 10:45:00,4325,1,0,0,0,2771,1261,255,35,4
region-47,2012-02-03 11:00:00,4329,4,0,0,0,2760,1274,259,36,4
region-47,2012-02-03 11:15:00,4329,2,0,0,0,2750,1274,265,38,4
region-47,2012-02-03 11:30:00,4331,2,0,0,0,2741,1280,268,40,4
region-47,2012-02-03 11:45:00,4328,5,0,0,0,2736,1279,271,43,4
region-47,2012-02-03 12:00:00,4326,5,0,0,0,2723,1287,271,46,4
region-47,2012-02-03 12:15:00,4325,3,0,0,0,2713,1287,275,49,4
region-47,2012-02-03 12:30:00,4319,8,0,0,0,2699,1296,276,52,4
region-47,2012-02-03 12:45:00,4324,4,0,0,0,2682,1310,279,53,4
region-47,2012-02-03 13:00:00,4325,3,0,0,0,2672,1317,282,53,4
region-47,2012-02-03 13:15:00,4326,3,0,0,0,2658,1329,285,53,4
region-47,2012-02-03 13:30:00,4326,5,0,0,0,2650,1335,287,55,4
region-47,2012-02-03 13:45:00,4325,7,0,0,0,2646,1336,289,57,4
region-47,2012-02-03 14:00:00,4324,6,0,0,0,2631,1345,293,57,4
region-47,2012-02-03 14:15:00,4322,4,0,0,0,2614,1352,299,57,4
region-47,2012-02-03 14:30:00,4325,4,0,0,0,2604,1361,302,57,5
region-47,2012-02-03 14:45:00,4324,5,0,0,0,2596,1362,309,56,6
region-47,2012-02-03 15:00:00,5198,7,117,21,56,3242,1680,399,68,10
region-47,2012-02-03 15:15:00,5195,6,111,24,61,3227,1689,401,69,11
region-47,2012-02-03 15:30:00,5188,6,119,29,55,3216,1695,404,71,11
region-47,2012-02-03 15:45:00,5195,6,108,25,59,3197,1707,404,74,11
