time,regionold,pol1,pol2,pol3,pol4,pol5,act1,act2,act3,act4,act5,expected,reported,order,size,nightmachinediff,daymachinediff,sizepol,sumnumconnections,avnumconn,region
2012-02-03 19:45:00,headquarters,130681,87844,29479,6581,1226,255623,188,0,0,0,0,8945,41,250000,8945,0,255811,6341536,24.7899269382,HEAD
2012-02-03 20:00:00,headquarters,130181,88057,29674,6676,1255,255637,206,0,0,0,0,8937,41,250000,8937,0,255843,6333469,24.7552952397,HEAD
2012-02-03 20:15:00,headquarters,129662,88199,29912,6764,1278,255593,222,0,0,0,0,8942,41,250000,8942,0,255815,6342078,24.7916580341,HEAD
2012-02-03 20:30:00,headquarters,129131,88357,30144,6844,1311,255592,195,0,0,0,0,8944,41,250000,8944,0,255787,6348483,24.8194122453,HEAD
2012-02-03 20:45:00,headquarters,128578,88560,30389,6928,1341,255573,223,0,0,0,0,8937,41,250000,8937,0,255796,6345011,24.8049656758,HEAD
2012-02-03 21:00:00,headquarters,128060,88706,30624,7006,1373,255545,224,0,0,0,0,8940,41,250000,8940,0,255769,6346244,24.8124049435,HEAD
2012-02-03 21:15:00,headquarters,127541,88840,30895,7098,1403,255569,208,0,0,0,0,8937,41,250000,8937,0,255777,6342788,24.7981171098,HEAD
2012-02-03 21:30:00,headquarters,127046,88948,31162,7187,1429,255557,215,0,0,0,0,8942,41,250000,8942,0,255772,6343807,24.8025858968,HEAD
2012-02-03 21:45:00,headquarters,126605,89039,31374,7290,1451,255557,202,0,0,0,0,8940,41,250000,8940,0,255759,6358329,24.8606266055,HEAD
2012-02-03 22:00:00,headquarters,126129,89200,31599,7381,1472,255604,177,0,0,0,0,8942,41,250000,8942,0,255781,6338582,24.7812855529,HEAD
2012-02-03 22:15:00,headquarters,125669,89350,31826,7489,1492,255638,188,0,0,0,0,8944,41,250000,8944,0,255826,6339014,24.7786151525,HEAD
2012-02-03 22:30:00,headquarters,125180,89464,32092,7565,1538,255626,213,0,0,0,0,8944,41,250000,8944,0,255839,6348294,24.8136288838,HEAD
2012-02-03 22:45:00,headquarters,124672,89588,32350,7636,1575,255589,232,0,0,0,0,8945,41,250000,8945,0,255821,6349087,24.8184746366,HEAD
2012-02-03 23:00:00,headquarters,124121,89707,32574,7761,1599,255567,195,0,0,0,0,8946,41,250000,8946,0,255762,6352938,24.8392568091,HEAD
2012-02-03 23:15:00,headquarters,101330,72354,26085,6198,1260,207054,173,0,0,0,0,8940,41,250000,8940,0,207227,5113258,24.6746707717,HEAD
2012-02-03 23:30:00,headquarters,100890,72508,26244,6290,1282,207061,153,0,0,0,0,8943,41,250000,8943,0,207214,5111899,24.6696603511,HEAD
2012-02-03 23:45:00,headquarters,100512,72592,26446,6381,1299,207068,162,0,0,0,0,8947,41,250000,8947,0,207230,5108070,24.6492785794,HEAD
2012-02-04 00:00:00,headquarters,100121,72725,26629,6449,1325,207062,187,0,0,0,0,8947,41,250000,8947,0,207249,5104672,24.6306230669,HEAD
2012-02-04 00:15:00,headquarters,76961,55455,20155,4815,981,158235,132,0,0,0,0,8945,41,250000,8945,0,158367,3860374,24.3761263395,HEAD
2012-02-04 00:30:00,headquarters,76644,55547,20319,4860,1002,158241,131,0,0,0,0,8943,41,250000,8943,0,158372,3865879,24.4101166873,HEAD
2012-02-04 00:45:00,headquarters,76313,55675,20456,4915,1017,158229,147,0,0,0,0,8937,41,250000,8937,0,158376,3861369,24.3810236399,HEAD
2012-02-04 01:00:00,headquarters,75988,55781,20572,4979,1044,158239,125,0,0,0,0,8937,41,250000,8937,0,158364,3848393,24.3009332929,HEAD
2012-02-04 01:15:00,headquarters,75691,55888,20699,5035,1064,158255,122,0,0,0,0,8938,41,250000,8938,0,158377,3853860,24.3334575096,HEAD
2012-02-04 01:30:00,headquarters,75400,55967,20845,5098,1079,158264,125,0,0,0,0,8939,41,250000,8939,0,158389,3856255,24.3467349374,HEAD
2012-02-04 01:45:00,headquarters,75109,56011,21008,5159,1097,158247,137,0,0,0,0,8942,41,250000,8942,0,158384,3857100,24.3528386706,HEAD
2012-02-04 02:00:00,headquarters,74824,56061,21145,5234,1117,158235,146,0,0,0,0,8952,41,250000,8952,0,158381,3862903,24.3899394498,HEAD
2012-02-04 02:15:00,headquarters,27757,20277,7526,1826,369,57699,56,0,0,0,0,8940,41,250000,8940,0,57755,1293166,22.3905462731,HEAD
2012-02-04 02:30:00,headquarters,27664,20285,7557,1859,378,57684,59,0,0,0,0,8938,41,250000,8938,0,57743,1294195,22.41301976,HEAD
2012-02-04 02:45:00,headquarters,27547,20323,7585,1891,382,57669,59,0,0,0,0,8935,41,250000,8935,0,57728,1290753,22.3592190965,HEAD
2012-02-04 03:00:00,headquarters,27435,20341,7639,1913,390,57683,35,0,0,0,0,8933,41,250000,8933,0,57718,1294759,22.4324993936,HEAD
2012-02-04 03:15:00,headquarters,27322,20388,7692,1937,399,57686,52,0,0,0,0,8936,41,250000,8936,0,57738,1296688,22.4581384877,HEAD
2012-02-04 03:30:00,headquarters,27225,20397,7753,1966,403,57694,50,0,0,0,0,8937,41,250000,8937,0,57744,1294808,22.423247437,HEAD
2012-02-04 03:45:00,headquarters,27117,20436,7780,2001,409,57701,42,0,0,0,0,8935,41,250000,8935,0,57743,1286362,22.2773669536,HEAD
2012-02-04 04:00:00,headquarters,27032,20438,7841,2023,412,57684,62,0,0,0,0,8933,41,250000,8933,0,57746,1292050,22.3747099366,HEAD
2012-02-01 23:15:00,region-1,30262,112,0,0,0,30343,31,0,0,0,0,3995,6,50000,3995,0,30374,671309,22.1014354382,L-1
2012-02-01 23:30:00,region-1,30128,215,0,0,0,30311,32,0,0,0,0,3989,6,50000,3989,0,30343,669769,22.0732623669,L-1
2012-02-01 23:45:00,region-1,29997,322,1,0,0,30297,23,0,0,0,0,3984,6,50000,3984,0,30320,665874,21.9615435356,L-1
2012-02-02 00:00:00,region-1,29865,448,2,0,0,30283,32,0,0,0,0,3984,6,50000,3984,0,30315,669964,22.1000824674,L-1
2012-02-02 00:15:00,region-1,36348,569,3,0,0,36887,33,0,0,0,0,6472,6,50000,6472,0,36920,767529,20.7889761647,L-1
2012-02-02 00:30:00,region-1,36206,711,5,0,0,36884,38,0,0,0,0,6467,6,50000,6467,0,36922,765575,20.7349276854,L-1
2012-02-02 00:45:00,region-1,36059,846,8,0,0,36891,22,0,0,0,0,6458,6,50000,6458,0,36913,769026,20.8334733021,L-1
2012-02-02 01:00:00,region-1,35903,1008,9,0,0,36886,34,0,0,0,0,6459,6,50000,6459,0,36920,767816,20.7967497291,L-1
2012-02-02 01:15:00,region-1,35757,1156,9,0,0,36904,18,0,0,0,0,6459,6,50000,6459,0,36922,768374,20.8107361465,L-1
2012-02-02 01:30:00,region-1,35616,1293,12,0,0,36891,30,0,0,0,0,6462,6,50000,6462,0,36921,765851,20.7429647084,L-1
2012-02-02 01:45:00,region-1,35453,1452,16,0,0,36895,26,0,0,0,0,6463,6,50000,6463,0,36921,764122,20.6961349909,L-1
2012-02-02 02:00:00,region-1,35311,1593,19,0,0,36886,37,0,0,0,0,6465,6,50000,6465,0,36923,769274,20.834547572,L-1
2012-02-02 02:15:00,region-1,35162,1727,22,0,0,36876,35,0,0,0,0,6462,6,50000,6462,0,36911,767714,20.7990571916,L-1
2012-02-02 02:30:00,region-1,35007,1869,32,0,0,36879,29,0,0,0,0,6459,6,50000,6459,0,36908,766279,20.7618673458,L-1
2012-02-02 02:45:00,region-1,34880,1990,44,0,0,36879,35,0,0,0,0,6462,6,50000,6462,0,36914,769896,20.8564772173,L-1
2012-02-02 03:00:00,region-1,34737,2121,48,0,0,36872,34,0,0,0,0,6463,6,50000,6463,0,36906,764946,20.7268736791,L-1
2012-02-02 03:15:00,region-1,34617,2228,56,0,0,36868,33,0,0,0,0,6456,6,50000,6456,0,36901,761967,20.6489526029,L-1
2012-02-02 03:30:00,region-1,34506,2337,61,0,0,36870,34,0,0,0,0,6463,6,50000,6463,0,36904,768643,20.8281758075,L-1
2012-02-02 03:45:00,region-1,34355,2476,66,0,0,36860,37,0,0,0,0,6464,6,50000,6464,0,36897,771461,20.9085020462,L-1
2012-02-02 04:00:00,region-1,34222,2597,73,0,0,36857,35,0,0,0,0,6454,6,50000,6454,0,36892,763852,20.7050851133,L-1
2012-02-02 04:15:00,region-1,34089,2725,83,1,0,36866,32,0,0,0,0,6456,6,50000,6456,0,36898,764577,20.7213670118,L-1
2012-02-02 04:30:00,region-1,33972,2846,92,1,0,36868,43,0,0,0,0,6460,6,50000,6460,0,36911,765518,20.739562732,L-1
2012-02-02 04:45:00,region-1,33827,2973,101,2,0,36864,39,0,0,0,0,6454,6,50000,6454,0,36903,766001,20.7571471154,L-1
2012-02-02 05:00:00,region-1,33703,3083,113,2,0,36863,38,0,0,0,0,6463,6,50000,6463,0,36901,765600,20.7474052194,L-1
2012-02-02 05:15:00,region-1,33571,3193,128,3,0,36860,35,0,0,0,0,6454,6,50000,6454,0,36895,768374,20.825965578,L-1
2012-02-02 05:30:00,region-1,33434,3322,145,4,0,36876,29,0,0,0,0,6454,6,50000,6454,0,36905,769735,20.8572009213,L-1
2012-02-02 05:45:00,region-1,33301,3444,159,7,0,36865,46,0,0,0,0,6460,6,50000,6460,0,36911,770622,20.8778412939,L-1
2012-02-02 06:00:00,region-1,33150,3575,170,7,0,36851,51,0,0,0,0,6456,6,50000,6456,0,36902,765516,20.7445666902,L-1
2012-02-02 06:15:00,region-1,33001,3695,182,7,0,36852,33,0,0,0,0,6452,6,50000,6452,0,36885,768265,20.8286566355,L-1
2012-02-02 06:30:00,region-1,32880,3813,190,8,0,36852,39,0,0,0,0,6453,6,50000,6453,0,36891,765347,20.7461711529,L-1
2012-02-02 06:45:00,region-1,32739,3946,203,8,0,36862,34,0,0,0,0,6454,6,50000,6454,0,36896,763254,20.6866326973,L-1
2012-02-02 07:00:00,region-1,36511,4510,245,9,0,39709,45,941,223,357,11000,10831,6,50000,0,169,41275,1800485,43.621683828,L-1
2012-02-02 07:15:00,region-1,36372,4633,265,10,0,39827,47,875,221,310,11000,10832,6,50000,0,168,41280,1799886,43.6018895349,L-1
2012-02-02 07:30:00,region-1,36219,4759,282,13,0,39805,36,877,213,342,11000,10826,6,50000,0,174,41273,1800774,43.6307997965,L-1
2012-02-02 07:45:00,region-1,36093,4877,297,14,0,39811,33,853,216,368,11000,10828,6,50000,0,172,41281,1800289,43.6105956736,L-1
2012-02-02 08:00:00,region-1,35952,5004,318,17,0,39790,53,889,202,357,11000,10837,6,50000,0,163,41291,1808137,43.7900995374,L-1
2012-02-02 08:15:00,region-1,35787,5148,333,17,0,39786,53,849,230,367,11000,10834,6,50000,0,166,41285,1805654,43.7363206976,L-1
2012-02-02 08:30:00,region-1,35642,5268,344,20,0,39780,51,840,232,371,11000,10821,6,50000,0,179,41274,1806281,43.7631680961,L-1
2012-02-02 08:45:00,region-1,35499,5381,362,22,0,39820,34,875,212,323,11000,10823,6,50000,0,177,41264,1804988,43.7424389298,L-1
2012-02-02 09:00:00,region-1,35355,5508,385,23,1,39757,44,887,228,356,11000,10829,6,50000,0,171,41272,1805853,43.7549185889,L-1
2012-02-02 09:15:00,region-1,35219,5624,404,24,1,39790,42,880,210,350,11000,10824,6,50000,0,176,41272,1806550,43.7718065517,L-1
2012-02-02 09:30:00,region-1,35092,5747,417,24,1,39784,36,884,224,353,11000,10832,6,50000,0,168,41281,1813025,43.9191153315,L-1
2012-02-02 09:45:00,region-1,34922,5901,436,26,1,39813,36,880,203,354,11000,10830,6,50000,0,170,41286,1806337,43.7518044858,L-1
2012-02-02 10:00:00,region-1,34773,6027,461,30,1,39806,32,892,222,340,11000,10831,6,50000,0,169,41292,1808523,43.7983870968,L-1
2012-02-02 10:15:00,region-1,34651,6128,485,33,1,39840,43,855,211,349,11000,10838,6,50000,0,162,41298,1808599,43.7938641096,L-1
2012-02-02 10:30:00,region-1,34519,6230,508,36,1,39772,36,895,229,362,11000,10838,6,50000,0,162,41294,1810646,43.8476776287,L-1
2012-02-02 10:45:00,region-1,34375,6351,529,39,1,39786,43,899,239,328,11000,10836,6,50000,0,164,41295,1805380,43.7190943213,L-1
2012-02-02 11:00:00,region-1,34233,6468,552,42,1,39825,37,875,224,335,11000,10832,6,50000,0,168,41296,1812434,43.8888512205,L-1
2012-02-02 11:15:00,region-1,34087,6575,586,42,1,39788,52,890,226,335,11000,10834,6,50000,0,166,41291,1806780,43.7572352329,L-1
2012-02-02 11:30:00,region-1,33930,6689,608,46,2,39772,34,889,219,361,11000,10840,6,50000,0,160,41275,1812285,43.907571169,L-1
2012-02-02 11:45:00,region-1,33795,6819,628,47,3,39763,38,920,211,360,11000,10848,6,50000,0,152,41292,1807040,43.7624721496,L-1
2012-02-02 12:00:00,region-1,33676,6902,661,51,3,39833,35,871,242,312,11000,10851,6,50000,0,149,41293,1811843,43.8777274599,L-1
2012-02-02 12:15:00,region-1,33537,7024,680,52,3,39799,42,905,210,340,11000,10851,6,50000,0,149,41296,1814718,43.9441592406,L-1
2012-02-02 12:30:00,region-1,33392,7143,703,54,3,39748,42,892,232,381,11000,10841,6,50000,0,159,41295,1806024,43.7346894297,L-1
2012-02-02 12:45:00,region-1,33255,7236,739,56,3,39851,42,843,210,343,11000,10833,6,50000,0,167,41289,1809656,43.829010148,L-1
2012-02-02 13:00:00,region-1,33099,7361,766,60,3,39799,48,858,221,363,11000,10839,6,50000,0,161,41289,1815746,43.97650706,L-1
2012-02-02 13:15:00,region-1,32935,7474,793,66,3,39744,34,920,228,345,11000,10830,6,50000,0,170,41271,1802401,43.6723365075,L-1
2012-02-02 13:30:00,region-1,32824,7580,810,70,3,39759,49,919,222,338,11000,10837,6,50000,0,163,41287,1809942,43.8380604064,L-1
2012-02-02 13:45:00,region-1,32684,7666,854,72,3,39791,36,846,237,369,11000,10843,6,50000,0,157,41279,1799077,43.5833474648,L-1
2012-02-02 14:00:00,region-1,32565,7763,877,72,4,39769,43,901,220,348,11000,10839,6,50000,0,161,41281,1801311,43.6353528258,L-1
2012-02-02 14:15:00,region-1,32435,7866,903,76,4,39780,39,905,210,350,11000,10847,6,50000,0,153,41284,1806587,43.7599796531,L-1
2012-02-02 14:30:00,region-1,32290,7979,929,79,5,39808,51,848,240,335,11000,10837,6,50000,0,163,41282,1809276,43.8272370525,L-1
2012-02-02 14:45:00,region-1,32159,8079,948,85,5,39759,35,896,230,356,11000,10832,6,50000,0,168,41276,1815519,43.9848580289,L-1
2012-02-02 15:00:00,region-1,32038,8188,965,89,7,39819,46,852,213,357,11000,10847,6,50000,0,153,41287,1804087,43.6962482137,L-1
2012-02-02 15:15:00,region-1,31898,8289,991,91,8,39806,44,857,240,330,11000,10842,6,50000,0,158,41277,1800306,43.6152336652,L-1
2012-02-02 15:30:00,region-1,31776,8367,1033,95,8,39796,36,856,248,343,11000,10833,6,50000,0,167,41279,1808097,43.8018605102,L-1
2012-02-02 15:45:00,region-1,31646,8458,1074,100,10,39696,42,914,214,422,11000,10838,6,50000,0,162,41288,1797930,43.5460666537,L-1
2012-02-02 16:00:00,region-1,31528,8549,1099,107,10,39775,38,870,217,393,11000,10837,6,50000,0,163,41293,1807089,43.7625989877,L-1
2012-02-02 16:15:00,region-1,31406,8635,1127,111,10,39891,41,794,223,340,11000,10832,6,50000,0,168,41289,1803479,43.6794061372,L-1
2012-02-02 16:30:00,region-1,31305,8700,1157,116,11,39781,24,888,249,347,11000,10831,6,50000,0,169,41289,1812771,43.9044539708,L-1
2012-02-02 16:45:00,region-1,31176,8808,1185,124,12,39796,43,864,241,361,11000,10839,6,50000,0,161,41305,1817664,44.0059072751,L-1
2012-02-02 17:00:00,region-1,31051,8900,1219,125,12,39874,34,851,201,347,11000,10842,6,50000,0,158,41307,1810588,43.8324739148,L-1
2012-02-02 17:15:00,region-1,30922,8993,1244,132,13,39758,37,940,203,366,11000,10840,6,50000,0,160,41304,1801087,43.6056314158,L-1
2012-02-02 17:30:00,region-1,30795,9078,1276,137,13,39773,40,904,245,337,11000,10840,6,50000,0,160,41299,1800132,43.5877866292,L-1
2012-02-02 17:45:00,region-1,30673,9168,1291,142,13,39736,43,899,229,380,11000,10829,6,50000,0,171,41287,1814950,43.9593576671,L-1
2012-02-02 18:00:00,region-1,27333,8224,1205,129,12,36876,27,0,0,0,0,6454,6,50000,6454,0,36903,765254,20.7369048587,L-1
2012-02-02 18:15:00,region-1,27229,8297,1238,134,13,36875,36,0,0,0,0,6459,6,50000,6459,0,36911,771182,20.893012923,L-1
2012-02-02 18:30:00,region-1,27148,8340,1274,137,13,36876,36,0,0,0,0,6466,6,50000,6466,0,36912,770650,20.8780342436,L-1
2012-02-02 18:45:00,region-1,27049,8407,1298,140,13,36882,25,0,0,0,0,6460,6,50000,6460,0,36907,764850,20.7237109491,L-1
2012-02-02 19:00:00,region-1,26969,8463,1319,151,13,36874,41,0,0,0,0,6466,6,50000,6466,0,36915,762395,20.6527156982,L-1
2012-02-02 19:15:00,region-1,26853,8531,1346,157,14,36866,35,0,0,0,0,6462,6,50000,6462,0,36901,767838,20.8080539823,L-1
2012-02-02 19:30:00,region-1,26767,8595,1375,160,14,36874,37,0,0,0,0,6464,6,50000,6464,0,36911,767149,20.7837501016,L-1
2012-02-02 19:45:00,region-1,26667,8661,1398,164,14,36879,25,0,0,0,0,6461,6,50000,6461,0,36904,770973,20.8913125948,L-1
2012-02-02 20:00:00,region-1,26584,8715,1426,174,14,36881,32,0,0,0,0,6468,6,50000,6468,0,36913,769122,20.8360740119,L-1
2012-02-02 20:15:00,region-1,26474,8785,1459,182,15,36883,32,0,0,0,0,6471,6,50000,6471,0,36915,767207,20.7830692131,L-1
2012-02-02 20:30:00,region-1,26364,8875,1478,186,16,36886,33,0,0,0,0,6466,6,50000,6466,0,36919,766558,20.7632384409,L-1
2012-02-02 20:45:00,region-1,26274,8920,1513,193,16,36880,36,0,0,0,0,6461,6,50000,6461,0,36916,763788,20.6898905624,L-1
2012-02-02 21:00:00,region-1,26176,8982,1540,197,16,36881,30,0,0,0,0,6460,6,50000,6460,0,36911,765686,20.7441142207,L-1
2012-02-02 21:15:00,region-1,26097,9014,1581,201,17,36859,51,0,0,0,0,6463,6,50000,6463,0,36910,768858,20.8306150095,L-1
2012-02-02 21:30:00,region-1,25954,9100,1615,207,19,36864,31,0,0,0,0,6456,6,50000,6456,0,36895,772255,20.9311559832,L-1
2012-02-02 21:45:00,region-1,25851,9169,1647,212,22,36869,32,0,0,0,0,6462,6,50000,6462,0,36901,763543,20.6916614726,L-1
2012-02-02 22:00:00,region-1,25756,9228,1680,220,22,36872,34,0,0,0,0,6464,6,50000,6464,0,36906,766541,20.770091584,L-1
2012-02-02 22:15:00,region-1,25659,9291,1699,228,22,36877,22,0,0,0,0,6458,6,50000,6458,0,36899,771769,20.9157158731,L-1
2012-02-02 22:30:00,region-1,25577,9367,1730,233,22,36898,31,0,0,0,0,6469,6,50000,6469,0,36929,770458,20.8632240245,L-1
2012-02-02 22:45:00,region-1,25469,9436,1759,241,23,36890,38,0,0,0,0,6470,6,50000,6470,0,36928,766831,20.7655708406,L-1
2012-02-02 23:00:00,region-1,25348,9506,1791,244,24,36878,35,0,0,0,0,6459,6,50000,6459,0,36913,768219,20.8116110855,L-1
2012-02-02 23:15:00,region-1,25249,9565,1824,248,24,36879,31,0,0,0,0,6462,6,50000,6462,0,36910,771287,20.8964237334,L-1
2012-02-02 23:30:00,region-1,25138,9644,1855,252,25,36889,25,0,0,0,0,6462,6,50000,6462,0,36914,766741,20.7710082895,L-1
2012-02-02 23:45:00,region-1,25046,9713,1875,263,26,36894,29,0,0,0,0,6469,6,50000,6469,0,36923,769784,20.8483601008,L-1
2012-02-03 00:00:00,region-1,24965,9767,1896,264,28,36874,46,0,0,0,0,6464,6,50000,6464,0,36920,766499,20.7610780065,L-1
2012-02-03 00:15:00,region-1,24855,9821,1929,273,28,36878,28,0,0,0,0,6462,6,50000,6462,0,36906,769001,20.8367474123,L-1
2012-02-03 00:30:00,region-1,24758,9879,1970,280,29,36887,29,0,0,0,0,6467,6,50000,6467,0,36916,767240,20.7834001517,L-1
2012-02-03 00:45:00,region-1,24658,9951,1987,289,29,36885,29,0,0,0,0,6469,6,50000,6469,0,36914,767601,20.7943056835,L-1
2012-02-03 01:00:00,region-1,24546,10015,2023,295,31,36876,34,0,0,0,0,6460,6,50000,6460,0,36910,769738,20.8544567868,L-1
2012-02-03 01:15:00,region-1,24451,10082,2053,299,33,36888,30,0,0,0,0,6465,6,50000,6465,0,36918,767984,20.8024270004,L-1
2012-02-03 01:30:00,region-1,24355,10140,2083,304,34,36891,25,0,0,0,0,6466,6,50000,6466,0,36916,767974,20.8032831293,L-1
2012-02-03 01:45:00,region-1,24254,10201,2116,310,38,36891,28,0,0,0,0,6462,6,50000,6462,0,36919,768118,20.8054931065,L-1
2012-02-03 02:00:00,region-1,24161,10249,2152,319,39,36889,31,0,0,0,0,6463,6,50000,6463,0,36920,771666,20.9010292524,L-1
2012-02-03 02:15:00,region-1,24084,10293,2183,327,43,36902,28,0,0,0,0,6468,6,50000,6468,0,36930,765900,20.7392363932,L-1
2012-02-03 02:30:00,region-1,23990,10349,2218,331,44,36900,32,0,0,0,0,6467,6,50000,6467,0,36932,769230,20.8282789992,L-1
2012-02-03 02:45:00,region-1,23889,10406,2242,341,45,36883,40,0,0,0,0,6468,6,50000,6468,0,36923,770372,20.8642851339,L-1
2012-02-03 03:00:00,region-1,23777,10455,2283,346,47,36887,21,0,0,0,0,6453,6,50000,6453,0,36908,769045,20.8368104476,L-1
2012-02-03 03:15:00,region-1,23694,10511,2315,351,49,36889,31,0,0,0,0,6463,6,50000,6463,0,36920,770772,20.8768147346,L-1
2012-02-03 03:30:00,region-1,23608,10566,2342,356,51,36891,32,0,0,0,0,6463,6,50000,6463,0,36923,764749,20.7119952333,L-1
2012-02-03 03:45:00,region-1,23514,10611,2379,359,56,36896,23,0,0,0,0,6470,6,50000,6470,0,36919,770308,20.8648121563,L-1
2012-02-03 04:00:00,region-1,23416,10662,2419,370,58,36886,39,0,0,0,0,6471,6,50000,6471,0,36925,762092,20.6389167231,L-1
2012-02-03 04:15:00,region-1,23302,10726,2446,375,61,36882,28,0,0,0,0,6462,6,50000,6462,0,36910,766995,20.7801408832,L-1
2012-02-03 04:30:00,region-1,23214,10781,2490,380,62,36898,29,0,0,0,0,6462,6,50000,6462,0,36927,763484,20.6754948953,L-1
2012-02-03 04:45:00,region-1,23119,10840,2518,385,64,36897,29,0,0,0,0,6463,6,50000,6463,0,36926,768136,20.8020365054,L-1
2012-02-03 05:00:00,region-1,23028,10886,2547,395,67,36888,35,0,0,0,0,6461,6,50000,6461,0,36923,767208,20.7785932887,L-1
2012-02-03 05:15:00,region-1,22963,10918,2559,412,67,36880,39,0,0,0,0,6455,6,50000,6455,0,36919,770545,20.8712316152,L-1
2012-02-03 05:30:00,region-1,22858,10980,2581,420,69,36864,44,0,0,0,0,6458,6,50000,6458,0,36908,767465,20.7940013005,L-1
2012-02-03 05:45:00,region-1,22736,11048,2611,429,70,36866,28,0,0,0,0,6462,6,50000,6462,0,36894,764350,20.7174608337,L-1
2012-02-03 06:00:00,region-1,22647,11103,2650,429,76,36866,39,0,0,0,0,6463,6,50000,6463,0,36905,768054,20.8116515377,L-1
2012-02-03 06:15:00,region-1,22558,11140,2685,438,79,36864,36,0,0,0,0,6463,6,50000,6463,0,36900,768115,20.8161246612,L-1
2012-02-03 06:30:00,region-1,22478,11185,2719,445,82,36877,32,0,0,0,0,6463,6,50000,6463,0,36909,764190,20.7047061692,L-1
2012-02-03 06:45:00,region-1,22393,11229,2752,453,84,36879,32,0,0,0,0,6466,6,50000,6466,0,36911,770455,20.8733168974,L-1
2012-02-03 07:00:00,region-1,24941,12650,3080,529,91,39830,30,877,220,334,11000,10836,6,50000,0,164,41291,1803348,43.6741178465,L-1
