time,regionold,pol1,pol2,pol3,pol4,pol5,act1,act2,act3,act4,act5,expected,reported,order,size,erspreadmax,erspreadmin,sizepol,sumnumconnections,avnumconn,lat,lon,region
2012-02-03 22:30:00,headquarters-1,138440,85243,26046,5220,862,248956,224,4480,1109,1042,15050,8954,41,250000,0,6096,255811,11704553,45.754689986,-8.61044955,-75,HEAD
2012-02-03 22:45:00,headquarters-1,137911,85368,26294,5320,884,248977,223,4315,1137,1125,15050,8946,41,250000,0,6104,255777,11678945,45.6606536162,-8.61044955,-75,HEAD
2012-02-03 23:00:00,headquarters-1,137373,85560,26525,5407,906,249007,194,4294,1152,1124,0,8945,41,250000,8945,0,255771,11698836,45.7394935313,-8.61044955,-75,HEAD
2012-02-03 23:15:00,headquarters-1,136823,85801,26750,5494,924,248818,178,4466,1164,1166,0,8951,41,250000,8951,0,255792,11705902,45.7633624195,-8.61044955,-75,HEAD
2012-02-03 23:30:00,headquarters-1,136279,86041,26969,5581,952,248924,195,4472,1121,1110,0,8952,41,250000,8952,0,255822,11688097,45.6883966195,-8.61044955,-75,HEAD
2012-02-03 23:45:00,headquarters-1,135789,86195,27199,5679,971,248908,234,4399,1101,1191,0,8953,41,250000,8953,0,255833,11683167,45.6671617813,-8.61044955,-75,HEAD
2012-02-04 00:00:00,headquarters-1,135248,86371,27420,5757,1000,252273,217,2152,555,599,0,8942,41,250000,8942,0,255796,8952731,34.9994956919,-8.61044955,-75,HEAD
2012-02-04 00:15:00,headquarters-1,134669,86591,27637,5849,1018,252337,218,2141,549,519,0,8947,41,250000,8947,0,255764,8966781,35.05880812,-8.61044955,-75,HEAD
2012-02-04 00:30:00,headquarters-1,134115,86780,27884,5938,1037,252244,207,2163,574,566,0,8949,41,250000,8949,0,255754,8965095,35.0535866497,-8.61044955,-75,HEAD
2012-02-04 00:45:00,headquarters-1,133579,86974,28093,6048,1057,252281,233,2183,524,530,0,8942,41,250000,8942,0,255751,8983424,35.1256651978,-8.61044955,-75,HEAD
2012-02-04 01:00:00,headquarters-1,133031,87151,28352,6118,1087,252222,230,2165,575,547,0,8945,41,250000,8945,0,255739,8964136,35.05189275,-8.61044955,-75,HEAD
2012-02-04 01:15:00,headquarters-1,132543,87300,28576,6227,1104,252163,219,2248,551,569,0,8942,41,250000,8942,0,255750,8962592,35.0443479961,-8.61044955,-75,HEAD
2012-02-04 01:30:00,headquarters-1,132042,87483,28792,6306,1123,252371,185,2135,533,522,0,8946,41,250000,8946,0,255746,8974084,35.089831317,-8.61044955,-75,HEAD
2012-02-04 01:45:00,headquarters-1,131563,87648,29024,6402,1151,252289,185,2186,571,557,0,8944,41,250000,8944,0,255788,8993933,35.1616690384,-8.61044955,-75,HEAD
2012-02-04 02:00:00,headquarters-1,131045,87877,29251,6501,1170,254049,178,1042,276,299,0,8944,41,250000,8944,0,255844,7650447,29.9027806007,-8.61044955,-75,HEAD
2012-02-04 02:15:00,headquarters-1,130579,87985,29503,6579,1202,254010,213,1085,280,260,0,8947,41,250000,8947,0,255848,7659610,29.9381273256,-8.61044955,-75,HEAD
2012-02-04 02:30:00,headquarters-1,130045,88094,29797,6655,1238,254032,183,1079,281,254,0,8947,41,250000,8947,0,255829,7675084,30.0008364963,-8.61044955,-75,HEAD
2012-02-04 02:45:00,headquarters-1,129555,88240,30036,6723,1268,253945,198,1091,290,298,0,8948,41,250000,8948,0,255822,7654547,29.9213789275,-8.61044955,-75,HEAD
2012-02-04 03:00:00,headquarters-1,129038,88421,30234,6818,1298,255580,229,0,0,0,0,8946,41,250000,8946,0,255809,6345254,24.8046550356,-8.61044955,-75,HEAD
2012-02-04 03:15:00,headquarters-1,128531,88551,30484,6899,1331,255603,193,0,0,0,0,8941,41,250000,8941,0,255796,6364003,24.8792123411,-8.61044955,-75,HEAD
2012-02-04 03:30:00,headquarters-1,128030,88726,30689,6998,1355,255600,198,0,0,0,0,8944,41,250000,8944,0,255798,6340213,24.786014746,-8.61044955,-75,HEAD
2012-02-04 03:45:00,headquarters-1,127570,88846,30929,7081,1377,255602,201,0,0,0,0,8948,41,250000,8948,0,255803,6351064,24.8279496331,-8.61044955,-75,HEAD
2012-02-04 04:00:00,headquarters-1,127058,89035,31132,7171,1406,255603,199,0,0,0,0,8948,41,250000,8948,0,255802,6340700,24.787530981,-8.61044955,-75,HEAD
2012-02-04 04:15:00,headquarters-1,126556,89200,31363,7263,1435,255620,197,0,0,0,0,8948,41,250000,8948,0,255817,6323654,24.7194439775,-8.61044955,-75,HEAD
2012-02-04 04:30:00,headquarters-1,126061,89345,31592,7347,1462,255582,225,0,0,0,0,8946,41,250000,8946,0,255807,6334616,24.7632629287,-8.61044955,-75,HEAD
2012-02-04 04:45:00,headquarters-1,125554,89454,31869,7418,1498,255565,228,0,0,0,0,8940,41,250000,8940,0,255793,6339705,24.7845132588,-8.61044955,-75,HEAD
2012-02-04 05:00:00,headquarters-1,125049,89593,32084,7517,1526,255546,223,0,0,0,0,8940,41,250000,8940,0,255769,6343550,24.8018720017,-8.61044955,-75,HEAD
2012-02-04 05:15:00,headquarters-1,124554,89732,32308,7612,1559,255550,215,0,0,0,0,8941,41,250000,8941,0,255765,6343226,24.8009930991,-8.61044955,-75,HEAD
2012-02-04 05:30:00,headquarters-1,124042,89883,32531,7706,1592,255558,196,0,0,0,0,8942,41,250000,8942,0,255754,6355575,24.8503444716,-8.61044955,-75,HEAD
2012-02-04 05:45:00,headquarters-1,123569,89968,32794,7817,1614,255570,192,0,0,0,0,8945,41,250000,8945,0,255762,6354916,24.8469905615,-8.61044955,-75,HEAD
2012-02-04 06:00:00,headquarters-1,123131,90121,33007,7914,1639,255591,221,0,0,0,0,8955,41,250000,8955,0,255812,6348961,24.8188552531,-8.61044955,-75,HEAD
2012-02-04 06:15:00,headquarters-1,122646,90233,33240,8009,1666,255587,207,0,0,0,0,8949,41,250000,8949,0,255794,6350564,24.8268684957,-8.61044955,-75,HEAD
2012-02-04 06:30:00,headquarters-1,122187,90318,33468,8119,1705,255585,212,0,0,0,0,8947,41,250000,8947,0,255797,6351803,24.8314210096,-8.61044955,-75,HEAD
2012-02-04 06:45:00,headquarters-1,121703,90478,33659,8229,1727,255580,216,0,0,0,0,8944,41,250000,8944,0,255796,6346641,24.8113379412,-8.61044955,-75,HEAD
2012-02-04 07:00:00,headquarters-1,121190,90579,33888,8349,1767,255608,165,0,0,0,0,8942,41,250000,8942,0,255773,6337451,24.7776387656,-8.61044955,-75,HEAD
2012-02-04 07:15:00,headquarters-1,120737,90728,34108,8453,1794,255608,212,0,0,0,0,8945,41,250000,8945,0,255820,6337647,24.7738527089,-8.61044955,-75,HEAD
2012-02-04 07:30:00,headquarters-1,120242,90842,34356,8562,1822,255619,205,0,0,0,0,8946,41,250000,8946,0,255824,6344172,24.7989711677,-8.61044955,-75,HEAD
2012-02-04 07:45:00,headquarters-1,119733,90994,34555,8668,1857,255572,235,0,0,0,0,8944,41,250000,8944,0,255807,6335834,24.7680243308,-8.61044955,-75,HEAD
2012-02-04 08:00:00,headquarters-1,119268,91026,34800,8784,1889,255546,221,0,0,0,0,8942,41,250000,8942,0,255767,6337771,24.7794711593,-8.61044955,-75,HEAD
2012-02-02 08:15:00,region-1,36860,132,0,0,0,36955,37,0,0,0,0,6486,6,50000,6486,0,36992,772256,20.8762975779,41.4839135,-134.56179,L-1
2012-02-02 08:30:00,region-1,36693,262,0,0,0,36918,37,0,0,0,0,6477,6,50000,6477,0,36955,770143,20.840021648,41.4839135,-134.56179,L-1
2012-02-02 08:45:00,region-1,36528,400,1,0,0,36902,27,0,0,0,0,6470,6,50000,6470,0,36929,765429,20.7270437867,41.4839135,-134.56179,L-1
2012-02-02 09:00:00,region-1,36367,553,2,0,0,36883,39,0,0,0,0,6469,6,50000,6469,0,36922,769008,20.8279074806,41.4839135,-134.56179,L-1
2012-02-02 09:15:00,region-1,36219,684,3,0,0,36877,29,0,0,0,0,6461,6,50000,6461,0,36906,766219,20.7613667154,41.4839135,-134.56179,L-1
2012-02-02 09:30:00,region-1,36083,827,5,0,0,36876,39,0,0,0,0,6459,6,50000,6459,0,36915,765468,20.7359609915,41.4839135,-134.56179,L-1
2012-02-02 09:45:00,region-1,35939,964,8,0,0,36889,22,0,0,0,0,6455,6,50000,6455,0,36911,769192,20.8390994554,41.4839135,-134.56179,L-1
2012-02-02 10:00:00,region-1,35779,1132,10,0,0,36884,37,0,0,0,0,6458,6,50000,6458,0,36921,769065,20.8300154384,41.4839135,-134.56179,L-1
2012-02-02 10:15:00,region-1,35633,1277,11,0,0,36901,20,0,0,0,0,6460,6,50000,6460,0,36921,768024,20.8018201024,41.4839135,-134.56179,L-1
2012-02-02 10:30:00,region-1,35489,1415,14,0,0,36889,29,0,0,0,0,6465,6,50000,6465,0,36918,766062,20.7503656753,41.4839135,-134.56179,L-1
2012-02-02 10:45:00,region-1,35326,1574,18,0,0,36893,25,0,0,0,0,6464,6,50000,6464,0,36918,764786,20.7158025895,41.4839135,-134.56179,L-1
2012-02-02 11:00:00,region-1,35196,1705,22,0,0,36888,35,0,0,0,0,6468,6,50000,6468,0,36923,767532,20.787368307,41.4839135,-134.56179,L-1
2012-02-02 11:15:00,region-1,35060,1829,24,0,0,36877,36,0,0,0,0,6463,6,50000,6463,0,36913,768610,20.8222035597,41.4839135,-134.56179,L-1
2012-02-02 11:30:00,region-1,34922,1957,34,0,0,36881,32,0,0,0,0,6459,6,50000,6459,0,36913,766909,20.7761222334,41.4839135,-134.56179,L-1
2012-02-02 11:45:00,region-1,34788,2075,46,0,0,36868,41,0,0,0,0,6457,6,50000,6457,0,36909,770085,20.8644233114,41.4839135,-134.56179,L-1
2012-02-02 12:00:00,region-1,34641,2202,50,0,0,36859,34,0,0,0,0,6451,6,50000,6451,0,36893,765801,20.7573523433,41.4839135,-134.56179,L-1
2012-02-02 12:15:00,region-1,34520,2314,59,0,0,36859,34,0,0,0,0,6452,6,50000,6452,0,36893,760804,20.6219065947,41.4839135,-134.56179,L-1
2012-02-02 12:30:00,region-1,34396,2434,66,0,0,36861,35,0,0,0,0,6460,6,50000,6460,0,36896,767566,20.8035017346,41.4839135,-134.56179,L-1
2012-02-02 12:45:00,region-1,34259,2566,72,0,0,36861,36,0,0,0,0,6467,6,50000,6467,0,36897,770702,20.8879312681,41.4839135,-134.56179,L-1
2012-02-02 13:00:00,region-1,34127,2688,81,0,0,36856,40,0,0,0,0,6465,6,50000,6465,0,36896,764454,20.7191565481,41.4839135,-134.56179,L-1
2012-02-02 13:15:00,region-1,33986,2813,92,1,0,36861,31,0,0,0,0,6457,6,50000,6457,0,36892,765222,20.7422205356,41.4839135,-134.56179,L-1
2012-02-02 13:30:00,region-1,33878,2929,102,1,0,36872,38,0,0,0,0,6459,6,50000,6459,0,36910,765079,20.7282308318,41.4839135,-134.56179,L-1
2012-02-02 13:45:00,region-1,33739,3051,115,2,0,36867,40,0,0,0,0,6454,6,50000,6454,0,36907,767344,20.7912862059,41.4839135,-134.56179,L-1
2012-02-02 14:00:00,region-1,33617,3160,126,2,0,36873,32,0,0,0,0,6457,6,50000,6457,0,36905,764919,20.7267036987,41.4839135,-134.56179,L-1
2012-02-02 14:15:00,region-1,33484,3278,140,3,0,36862,43,0,0,0,0,6454,6,50000,6454,0,36905,769721,20.8568215689,41.4839135,-134.56179,L-1
2012-02-02 14:30:00,region-1,33339,3402,155,5,0,36874,27,0,0,0,0,6451,6,50000,6451,0,36901,768942,20.8379718707,41.4839135,-134.56179,L-1
2012-02-02 14:45:00,region-1,33204,3525,171,8,0,36866,42,0,0,0,0,6458,6,50000,6458,0,36908,767095,20.7839763737,41.4839135,-134.56179,L-1
2012-02-02 15:00:00,region-1,34533,3812,193,8,0,38185,56,190,37,78,0,8102,6,50000,8102,0,38546,955731,24.7945571525,41.4839135,-134.56179,L-1
2012-02-02 15:15:00,region-1,34381,3933,209,8,0,38198,32,184,38,79,0,8100,6,50000,8100,0,38531,955548,24.7994601749,41.4839135,-134.56179,L-1
2012-02-02 15:30:00,region-1,34248,4065,218,9,0,38203,45,172,29,91,0,8098,6,50000,8098,0,38540,956920,24.8292682927,41.4839135,-134.56179,L-1
2012-02-02 15:45:00,region-1,34091,4210,227,9,0,38190,37,163,48,99,0,8096,6,50000,8096,0,38537,957072,24.8351454446,41.4839135,-134.56179,L-1
2012-02-02 16:00:00,region-1,36371,4627,262,10,0,39693,47,925,234,371,11000,10829,6,50000,0,171,41270,1803448,43.6987642355,41.4839135,-134.56179,L-1
2012-02-02 16:15:00,region-1,36232,4745,285,11,0,39810,50,850,220,343,11000,10829,6,50000,0,171,41273,1802467,43.6718193492,41.4839135,-134.56179,L-1
2012-02-02 16:30:00,region-1,36079,4876,299,13,0,39815,44,850,226,332,11000,10823,6,50000,0,177,41267,1802669,43.6830639494,41.4839135,-134.56179,L-1
2012-02-02 16:45:00,region-1,35956,4985,315,14,0,39836,31,847,202,354,11000,10816,6,50000,0,184,41270,1801838,43.6597528471,41.4839135,-134.56179,L-1
2012-02-02 17:00:00,region-1,35830,5100,333,19,0,39814,46,873,196,353,11000,10826,6,50000,0,174,41282,1808309,43.8038127998,41.4839135,-134.56179,L-1
2012-02-02 17:15:00,region-1,35678,5245,343,19,0,39821,47,851,225,341,11000,10827,6,50000,0,173,41285,1807126,43.7719752937,41.4839135,-134.56179,L-1
2012-02-02 17:30:00,region-1,35548,5353,359,22,0,39772,46,846,245,373,11000,10828,6,50000,0,172,41282,1807563,43.7857419699,41.4839135,-134.56179,L-1
2012-02-02 17:45:00,region-1,35396,5480,375,25,0,39787,38,889,221,341,11000,10835,6,50000,0,165,41276,1803633,43.6968940789,41.4839135,-134.56179,L-1
2012-02-02 18:00:00,region-1,35241,5614,398,25,1,39755,48,900,224,352,11000,10835,6,50000,0,165,41279,1803459,43.6895031372,41.4839135,-134.56179,L-1
2012-02-02 18:15:00,region-1,35096,5726,421,27,1,39756,44,895,219,357,11000,10827,6,50000,0,173,41271,1804229,43.71662911,41.4839135,-134.56179,L-1
2012-02-02 18:30:00,region-1,34974,5839,434,29,1,39765,33,905,216,358,11000,10828,6,50000,0,172,41277,1813413,43.932771277,41.4839135,-134.56179,L-1
2012-02-02 18:45:00,region-1,34809,5988,457,30,1,39836,40,867,211,331,11000,10827,6,50000,0,173,41285,1809023,43.8179241855,41.4839135,-134.56179,L-1
2012-02-02 19:00:00,region-1,34650,6121,485,33,1,39801,27,882,228,352,11000,10830,6,50000,0,170,41290,1809139,43.8154274643,41.4839135,-134.56179,L-1
2012-02-02 19:15:00,region-1,34531,6226,511,35,1,39891,36,831,206,340,11000,10841,6,50000,0,159,41304,1808776,43.7917877203,41.4839135,-134.56179,L-1
2012-02-02 19:30:00,region-1,34388,6335,539,35,2,39760,37,910,229,363,11000,10841,6,50000,0,159,41299,1811830,43.8710380397,41.4839135,-134.56179,L-1
2012-02-02 19:45:00,region-1,34253,6451,555,38,2,39774,38,911,221,355,11000,10843,6,50000,0,157,41299,1804448,43.6922927916,41.4839135,-134.56179,L-1
2012-02-02 20:00:00,region-1,34120,6562,578,41,2,39824,43,894,234,308,11000,10841,6,50000,0,159,41303,1815831,43.9636588141,41.4839135,-134.56179,L-1
2012-02-02 20:15:00,region-1,33957,6684,606,41,2,39760,57,894,230,349,11000,10835,6,50000,0,165,41290,1808463,43.7990554614,41.4839135,-134.56179,L-1
2012-02-02 20:30:00,region-1,33797,6805,624,47,2,39776,33,880,222,364,11000,10838,6,50000,0,162,41275,1808087,43.8058631133,41.4839135,-134.56179,L-1
2012-02-02 20:45:00,region-1,33667,6918,655,48,3,39758,38,920,217,358,11000,10841,6,50000,0,159,41291,1805995,43.738223826,41.4839135,-134.56179,L-1
2012-02-02 21:00:00,region-1,33547,7002,687,53,3,39825,37,868,224,338,11000,10846,6,50000,0,154,41292,1810993,43.8582049792,41.4839135,-134.56179,L-1
2012-02-02 21:15:00,region-1,33410,7108,712,54,3,39774,38,940,216,319,11000,10843,6,50000,0,157,41287,1814092,43.9385763073,41.4839135,-134.56179,L-1
2012-02-02 21:30:00,region-1,33281,7222,732,57,3,39779,43,873,224,376,11000,10843,6,50000,0,157,41295,1809418,43.8168785567,41.4839135,-134.56179,L-1
2012-02-02 21:45:00,region-1,33136,7330,763,59,3,39865,39,840,216,331,11000,10840,6,50000,0,160,41291,1810197,43.8399893439,41.4839135,-134.56179,L-1
2012-02-02 22:00:00,region-1,32993,7446,792,62,3,39820,43,850,230,353,11000,10846,6,50000,0,154,41296,1814945,43.949656141,41.4839135,-134.56179,L-1
2012-02-02 22:15:00,region-1,32834,7561,817,68,3,39764,40,915,213,351,11000,10842,6,50000,0,158,41283,1802880,43.6712448223,41.4839135,-134.56179,L-1
2012-02-02 22:30:00,region-1,32706,7663,840,70,4,39740,47,943,229,324,11000,10836,6,50000,0,164,41283,1809557,43.8329820992,41.4839135,-134.56179,L-1
2012-02-02 22:45:00,region-1,32568,7749,881,73,4,39803,32,832,227,381,11000,10839,6,50000,0,161,41275,1799609,43.6004603271,41.4839135,-134.56179,L-1
2012-02-02 23:00:00,region-1,32448,7853,899,76,5,39763,46,904,205,363,11000,10840,6,50000,0,160,41281,1798461,43.5663138005,41.4839135,-134.56179,L-1
2012-02-02 23:15:00,region-1,32318,7955,925,80,5,39776,39,887,229,352,11000,10846,6,50000,0,154,41283,1805872,43.7437201754,41.4839135,-134.56179,L-1
2012-02-02 23:30:00,region-1,32185,8066,947,83,5,39785,52,853,233,363,11000,10837,6,50000,0,163,41286,1805797,43.7387249915,41.4839135,-134.56179,L-1
2012-02-02 23:45:00,region-1,32059,8154,969,90,5,39725,41,907,234,370,11000,10830,6,50000,0,170,41277,1812037,43.899435521,41.4839135,-134.56179,L-1
2012-02-03 00:00:00,region-1,31937,8254,986,94,7,39800,44,840,229,365,11000,10841,6,50000,0,159,41278,1802222,43.660594021,41.4839135,-134.56179,L-1
2012-02-03 00:15:00,region-1,31814,8345,1010,96,8,39851,39,838,223,322,11000,10837,6,50000,0,163,41273,1801039,43.6372204589,41.4839135,-134.56179,L-1
2012-02-03 00:30:00,region-1,31697,8420,1053,102,8,39843,35,819,259,324,11000,10839,6,50000,0,161,41280,1810095,43.8492005814,41.4839135,-134.56179,L-1
2012-02-03 00:45:00,region-1,31557,8525,1095,106,10,39703,42,926,231,391,11000,10843,6,50000,0,157,41293,1798893,43.5641149832,41.4839135,-134.56179,L-1
2012-02-03 01:00:00,region-1,31437,8621,1125,110,10,39791,37,874,222,379,11000,10842,6,50000,0,158,41303,1810484,43.8342009055,41.4839135,-134.56179,L-1
2012-02-03 01:15:00,region-1,31316,8696,1156,116,10,39835,43,836,224,356,11000,10835,6,50000,0,165,41294,1800223,43.5952680777,41.4839135,-134.56179,L-1
2012-02-03 01:30:00,region-1,31200,8763,1192,119,11,39754,33,909,232,357,11000,10825,6,50000,0,175,41285,1814810,43.9580961608,41.4839135,-134.56179,L-1
2012-02-03 01:45:00,region-1,31076,8860,1214,127,12,39801,45,856,222,365,11000,10831,6,50000,0,169,41289,1818511,44.0434740488,41.4839135,-134.56179,L-1
2012-02-03 02:00:00,region-1,29738,8573,1199,124,11,38527,28,687,150,253,11000,9188,6,50000,0,1812,39645,1618265,40.8188926725,41.4839135,-134.56179,L-1
2012-02-03 02:15:00,region-1,29615,8676,1219,131,12,38426,36,749,169,273,11000,9194,6,50000,0,1806,39653,1611846,40.6487781505,41.4839135,-134.56179,L-1
2012-02-03 02:30:00,region-1,29506,8750,1251,137,12,38438,32,732,209,245,11000,9199,6,50000,0,1801,39656,1606207,40.5035051442,41.4839135,-134.56179,L-1
2012-02-03 02:45:00,region-1,29394,8837,1270,141,12,38405,38,731,192,288,11000,9193,6,50000,0,1807,39654,1622723,40.9220507389,41.4839135,-134.56179,L-1
2012-02-03 03:00:00,region-1,27276,8262,1228,135,12,36875,38,0,0,0,11000,6461,6,50000,0,4539,36913,764260,20.7043588979,41.4839135,-134.56179,L-1
2012-02-03 03:15:00,region-1,27169,8325,1262,141,13,36876,34,0,0,0,11000,6461,6,50000,0,4539,36910,771753,20.9090490382,41.4839135,-134.56179,L-1
2012-02-03 03:30:00,region-1,27094,8372,1292,143,13,36877,37,0,0,0,11000,6466,6,50000,0,4534,36914,769997,20.8592133066,41.4839135,-134.56179,L-1
2012-02-03 03:45:00,region-1,26992,8440,1314,148,13,36884,23,0,0,0,11000,6457,6,50000,0,4543,36907,765461,20.7402660742,41.4839135,-134.56179,L-1
2012-02-03 04:00:00,region-1,26917,8494,1340,158,13,36887,35,0,0,0,0,6468,6,50000,6468,0,36922,764460,20.7047288879,41.4839135,-134.56179,L-1
2012-02-03 04:15:00,region-1,26803,8565,1365,164,14,36872,39,0,0,0,0,6464,6,50000,6464,0,36911,768549,20.8216791742,41.4839135,-134.56179,L-1
2012-02-03 04:30:00,region-1,26693,8644,1391,168,14,36877,33,0,0,0,0,6464,6,50000,6464,0,36910,766657,20.7709834733,41.4839135,-134.56179,L-1
2012-02-03 04:45:00,region-1,26607,8705,1409,172,14,36873,34,0,0,0,0,6464,6,50000,6464,0,36907,768886,20.8330668979,41.4839135,-134.56179,L-1
2012-02-03 05:00:00,region-1,26510,8763,1436,180,14,36870,33,0,0,0,0,6463,6,50000,6463,0,36903,769350,20.8478985448,41.4839135,-134.56179,L-1
2012-02-03 05:15:00,region-1,26394,8838,1476,185,15,36873,35,0,0,0,0,6470,6,50000,6470,0,36908,767136,20.785087244,41.4839135,-134.56179,L-1
2012-02-03 05:30:00,region-1,26289,8915,1499,188,17,36874,34,0,0,0,0,6458,6,50000,6458,0,36908,767184,20.786387775,41.4839135,-134.56179,L-1
2012-02-03 05:45:00,region-1,26192,8969,1541,194,17,36883,30,0,0,0,0,6458,6,50000,6458,0,36913,765620,20.7412022865,41.4839135,-134.56179,L-1
2012-02-03 06:00:00,region-1,26108,9029,1561,201,17,36884,32,0,0,0,0,6462,6,50000,6462,0,36916,765500,20.7362661177,41.4839135,-134.56179,L-1
2012-02-03 06:15:00,region-1,26029,9058,1597,205,18,36865,42,0,0,0,0,6459,6,50000,6459,0,36907,769804,20.8579402281,41.4839135,-134.56179,L-1
2012-02-03 06:30:00,region-1,25903,9147,1630,212,19,36879,32,0,0,0,0,6467,6,50000,6467,0,36911,772675,20.9334615697,41.4839135,-134.56179,L-1
2012-02-03 06:45:00,region-1,25790,9215,1664,218,22,36873,36,0,0,0,0,6470,6,50000,6470,0,36909,763403,20.6833834566,41.4839135,-134.56179,L-1
2012-02-03 07:00:00,region-1,25676,9282,1702,223,22,36876,29,0,0,0,0,6462,6,50000,6462,0,36905,766755,20.7764530551,41.4839135,-134.56179,L-1
2012-02-03 07:15:00,region-1,25584,9347,1722,231,22,36880,26,0,0,0,0,6458,6,50000,6458,0,36906,770492,20.8771473473,41.4839135,-134.56179,L-1
2012-02-03 07:30:00,region-1,25487,9426,1754,235,22,36897,27,0,0,0,0,6463,6,50000,6463,0,36924,770115,20.856759831,41.4839135,-134.56179,L-1
2012-02-03 07:45:00,region-1,25397,9492,1775,241,23,36894,34,0,0,0,0,6468,6,50000,6468,0,36928,766954,20.7689016464,41.4839135,-134.56179,L-1
2012-02-03 08:00:00,region-1,25290,9552,1807,243,25,36872,45,0,0,0,0,6463,6,50000,6463,0,36917,769600,20.8467643633,41.4839135,-134.56179,L-1
2012-02-03 08:15:00,region-1,25181,9604,1844,250,25,36873,31,0,0,0,0,6466,6,50000,6466,0,36904,771462,20.904563191,41.4839135,-134.56179,L-1
2012-02-03 08:30:00,region-1,25078,9673,1877,256,26,36886,24,0,0,0,0,6464,6,50000,6464,0,36910,765909,20.7507179626,41.4839135,-134.56179,L-1
2012-02-03 08:45:00,region-1,24976,9745,1902,269,27,36889,30,0,0,0,0,6470,6,50000,6470,0,36919,769878,20.853165037,41.4839135,-134.56179,L-1
